

72723.72,72723.72,60000,60000,50000,50000,40000,40000,50000,60000,60000,60000,79500,79500,79500,60000,60000,72723.72,93202.57,93202.57,93202.57,93202.57,72723.72,60000,101992.58,101992.58,97859.95,64643.89,50000,50000,40000,40000,50000,60000,74629.62,74629.62,79500,79500,79500,74629.62,74629.62,101992.58,189394,189394,189394,115770.55,101992.58,97931.32,79500,79500,79500,66189.89,50000,50000,40000,40000,50000,60000,79500,79500,79500,79500,79500,79500,79500,79500,99060.07,99060.07,99060.07,96998.77,79500,79500,104603.42,104603.42,100645.57,64776.27,50000,50000,40000,40000,50000,60000,75046.68,75046.68,79500,79500,79500,75046.68,75046.68,104603.42,179894.07,179894.07,179894.07,117763.75,104603.42,100724.22,75212.32,75212.32,69604.94,63437.51,50000,50000,40000,40000,50000,60000,70829.19,70829.19,79500,79500,79500,70829.19,70829.19,75212.32,95782.1,95782.1,95782.1,94498.91,75212.32,69601.18,84265.06,84265.06,78945.66,63745,50000,50000,40000,40000,50000,60000,71797.85,71797.85,79500,79500,79500,71797.85,71797.85,84265.06,91931.82,91931.82,91931.82,102236.78,84265.06,78967.61,99958.16,99958.16,99898.94,66546.47,50000,50000,40000,40000,50000,60000,80623.33,80623.33,79500,79500,79500,80623.33,80623.33,99958.16,110000,110000,110000,110000,99958.16,99958.16,91822.43,91822.43,87008.96,64128.2,50000,50000,40000,40000,50000,60000,73005.06,73005.06,79500,79500,79500,73005.06,73005.06,91822.43,226399.58,226399.58,226399.58,108006.33,91822.43,87051.98,74546.14,74546.14,68056.86,63004.78,50000,50000,40000,40000,50000,60000,69465.96,69465.96,79500,79500,79500,69465.96,69465.96,74546.14,95270.93,95270.93,95270.93,94110.93,74546.14,68052.53,109653.13,109653.13,106033.33,65032.32,50000,50000,40000,40000,50000,60000,75853.31,75853.31,79500,79500,79500,75853.31,75853.31,109653.13,161519.98,161519.98,161519.98,121618.85,109653.13,106126.05,75445.66,75445.66,70143.2,63587.18,50000,50000,40000,40000,50000,60000,71300.69,71300.69,79500,79500,79500,71300.69,71300.69,75445.66,95960.45,95960.45,95960.45,94634.96,75445.66,70139.64,78637.53,78637.53,77508.26,65635.61,50000,50000,40000,40000,50000,60000,77753.84,77753.84,79500,79500,79500,77753.84,77753.84,78637.53,98400.47,98400.47,98400.47,96495.97,78637.53,77507.5,61506.76,61506.76,67931.68,68912.72,50000,50000,40000,40000,50000,60000,88077.73,88077.73,79500,79500,79500,88077.73,88077.73,61506.76,90555.4,90555.4,90555.4,85308.87,61506.76,67869.79,79500,79500,79500,66189.89,50000,50000,40000,40000,50000,60000,79500,79500,79500,79500,79500,79500,79500,79500,99060.07,99060.07,99060.07,96998.77,79500,79500,160233.69,160233.69,160000,67597.05,50000,50000,40000,40000,50000,60000,83932.98,83932.98,79500,79500,79500,83932.98,83932.98,160233.69,160233.69,160233.69,160233.69,160233.69,160233.69,160233.69,79500,79500,79500,66189.89,50000,50000,40000,40000,50000,60000,79500,79500,79500,79500,79500,79500,79500,79500,99060.07,99060.07,99060.07,96998.77,79500,79500,72219.48,72219.48,66598.65,63374.81,50000,50000,40000,40000,50000,60000,70631.66,70631.66,79500,79500,79500,70631.66,70631.66,72219.48,94177.81,94177.81,94177.81,92597.83,72219.48,66586.26,77775.07,77775.07,75516.52,65081.32,50000,50000,40000,40000,50000,60000,76007.68,76007.68,79500,79500,79500,76007.68,76007.68,77775.07,97740.87,97740.87,97740.87,95993.18,77775.07,75515.01,74901.56,74901.56,68888.1,63238.18,50000,50000,40000,40000,50000,60000,70201.23,70201.23,79500,79500,79500,70201.23,70201.23,74901.56,95544.58,95544.58,95544.58,94317.71,74901.56,68884.06,160233.69,160233.69,160000,67597.05,50000,50000,40000,40000,50000,60000,83932.98,83932.98,79500,79500,79500,83932.98,83932.98,160233.69,160233.69,160233.69,160233.69,160233.69,160233.69,160233.69,109653.13,109653.13,106033.33,65032.32,50000,50000,40000,40000,50000,60000,75853.31,75853.31,79500,79500,79500,75853.31,75853.31,109653.13,161519.98,161519.98,161519.98,121618.85,109653.13,106126.05,75212.32,75212.32,69604.94,63437.51,50000,50000,40000,40000,50000,60000,70829.19,70829.19,79500,79500,79500,70829.19,70829.19,75212.32,95782.1,95782.1,95782.1,94498.91,75212.32,69601.18,84265.06,84265.06,78945.66,63745,50000,50000,40000,40000,50000,60000,71797.85,71797.85,79500,79500,79500,71797.85,71797.85,84265.06,91931.82,91931.82,91931.82,102236.78,84265.06,78967.61
60000,50000,50000,50000,50000,60000,60000,79500,78042.6,98532.31,98532.31,98532.31,98532.31,98532.31,98532.31,98532.31,98532.31,98532.31,166562.54,166562.54,166562.54,87404.27,78640.91,66400.12,60000,50000,50000,50000,50000,60000,74629.62,79500,84337.55,103328.14,103328.14,103328.14,103328.14,103328.14,103328.14,103328.14,103328.14,103328.14,189394,189394,189394,189394,89588.9,90560.53,60000,50000,50000,50000,50000,60000,79500,79500,79500,93150.09,93150.09,93150.09,93150.09,93150.09,93150.09,93150.09,93150.09,93150.09,165000,165671.94,162773.2,88138.55,79500,79500,60000,50000,50000,50000,50000,60000,75046.68,79500,84899.07,103665.47,103665.47,103665.47,103665.47,103665.47,103665.47,103665.47,103665.47,103665.47,186587.1,186463.86,186995.5,175440.53,90542.13,91470.21,60000,50000,50000,50000,50000,60000,70829.19,79500,78577.84,96111.14,96111.14,96111.14,96111.14,96111.14,96111.14,96111.14,96111.14,96111.14,165932.61,166236.91,164924.14,88083.94,78841.69,62291.02,60000,50000,50000,50000,50000,60000,71797.85,79500,80524.84,101037.68,101037.68,101037.68,101037.68,101037.68,101037.68,101037.68,101037.68,101037.68,165373.94,165007.65,166587.81,77889.5,83116.47,84383.84,60000,50000,50000,50000,50000,60000,80623.33,79500,83900,83900,83900,83900,83900,83900,83900,83900,83900,83900,161165.67,162960.35,155218.13,83900,83900,83900,60000,50000,50000,50000,50000,60000,73005.06,79500,82150.22,102014.12,102014.12,102014.12,102014.12,102014.12,102014.12,102014.12,102014.12,102014.12,200327.88,200807.93,198736.99,243747.68,85875.71,87017.01,60000,50000,50000,50000,50000,60000,69465.96,79500,78434.56,96573.14,96573.14,96573.14,96573.14,96573.14,96573.14,96573.14,96573.14,96573.14,166077.75,166324.69,165259.41,88073.66,78739.91,59656.23,60000,50000,50000,50000,50000,60000,75853.31,79500,85985.13,104317.9,104317.9,104317.9,104317.9,104317.9,104317.9,104317.9,104317.9,104317.9,181158.18,180796.59,182356.5,148452.73,92385.81,93229.64,60000,50000,50000,50000,50000,60000,71300.69,79500,78628.02,95950.04,95950.04,95950.04,95950.04,95950.04,95950.04,95950.04,95950.04,95950.04,165881.86,166206.17,164807.1,88086.87,78877.53,63228.45,60000,50000,50000,50000,50000,60000,77753.84,79500,79314.51,93745.95,93745.95,93745.95,93745.95,93745.95,93745.95,93745.95,93745.95,93745.95,165187.62,165785.59,163206,88127.34,79367.64,76043.35,60000,50000,50000,50000,50000,60000,88077.73,79500,75630.14,100126.3,100126.3,100126.3,100126.3,100126.3,100126.3,100126.3,100126.3,100126.3,168226.07,168060.6,168774.43,92935.72,75330.93,104388.69,60000,50000,50000,50000,50000,60000,79500,79500,79500,93150.09,93150.09,93150.09,93150.09,93150.09,93150.09,93150.09,93150.09,93150.09,165000,165671.94,162773.2,88138.55,79500,79500,60000,50000,50000,50000,50000,60000,83932.98,79500,96863.65,110853.09,110853.09,110853.09,110853.09,110853.09,110853.09,110853.09,110853.09,110853.09,175388.27,173996.67,180000,110853.09,110853.09,110853.09,60000,50000,50000,50000,50000,60000,79500,79500,79500,93150.09,93150.09,93150.09,93150.09,93150.09,93150.09,93150.09,93150.09,93150.09,165000,165671.94,162773.2,88138.55,79500,79500,60000,50000,50000,50000,50000,60000,70631.66,79500,77934.15,97468.37,97468.37,97468.37,97468.37,97468.37,97468.37,97468.37,97468.37,97468.37,166494.04,166633.58,166031.61,88700.29,78199.05,36040,60000,50000,50000,50000,50000,60000,76007.68,79500,79129.01,94341.81,94341.81,94341.81,94341.81,94341.81,94341.81,94341.81,94341.81,94341.81,165375.25,165899.23,163638.8,88116.13,79235.29,72586.69,60000,50000,50000,50000,50000,60000,70201.23,79500,78511,96325.69,96325.69,96325.69,96325.69,96325.69,96325.69,96325.69,96325.69,96325.69,166000.19,166277.86,165080,88080.03,78793.96,61042.55,60000,50000,50000,50000,50000,60000,83932.98,79500,96863.65,110853.09,110853.09,110853.09,110853.09,110853.09,110853.09,110853.09,110853.09,110853.09,175388.27,173996.67,180000,110853.09,110853.09,110853.09,60000,50000,50000,50000,50000,60000,75853.31,79500,85985.13,104317.9,104317.9,104317.9,104317.9,104317.9,104317.9,104317.9,104317.9,104317.9,181158.18,180796.59,182356.5,148452.73,92385.81,93229.64,60000,50000,50000,50000,50000,60000,70829.19,79500,78577.84,96111.14,96111.14,96111.14,96111.14,96111.14,96111.14,96111.14,96111.14,96111.14,165932.61,166236.91,164924.14,88083.94,78841.69,62291.02,60000,50000,50000,50000,50000,60000,71797.85,79500,80524.84,101037.68,101037.68,101037.68,101037.68,101037.68,101037.68,101037.68,101037.68,101037.68,165373.94,165007.65,166587.81,77889.5,83116.47,84383.84
53000,50000,50000,50000,50000,53000,75000,87636.47,90142.86,106245.64,108487.45,108940.35,108487.45,108487.45,108940.35,108940.35,108940.35,108940.35,176391.54,181103.48,136336.87,132758.09,90339.65,75758.64,73345.78,50000,50000,50000,50000,70916.11,75000,93589.1,118861.95,134837.18,137061.23,141308.94,137061.23,137061.23,141308.94,141308.94,141308.94,141308.94,186542,186542,186542,186542,120846.27,116674.29,71479.31,50000,50000,50000,50000,72669.83,75000,83500,83500,98874.62,101015.06,101048.56,101015.06,101015.06,101048.56,101048.56,101048.56,101048.56,165000,175000,114379.24,111992.58,83500,83500,73884.93,50000,50000,50000,50000,71406.95,75000,93945.62,121100.13,136359.22,138483.57,143043.39,138483.57,138483.57,143043.39,143043.39,143043.39,143043.39,187255.96,186924.54,183766.75,183491.68,123232.19,118616.51,55055.69,50000,50000,50000,50000,59923.84,75000,85057.54,85826.01,96756.84,98278.62,98430.54,98278.62,98278.62,98430.54,98430.54,98430.54,98430.54,171267.1,178357.85,126563.59,123499.63,85886.34,66719.75,69684.92,50000,50000,50000,50000,67583.37,75000,91168.38,103664.76,124502.56,127403.58,129532.09,127403.58,127403.58,129532.09,129532.09,129532.09,129532.09,181694.21,183944.6,143819.77,140249.48,104645.93,103486.74,75000,50000,50000,50000,50000,75000,75000,75000,75000,75000,75000,75000,75000,75000,75000,75000,75000,75000,145422.02,164510.3,75000,75000,75000,75000,71245.57,50000,50000,50000,50000,69004.14,75000,92200.35,110143.44,128908.28,131520.71,134552.65,131520.71,131520.71,134552.65,134552.65,134552.65,134552.65,183760.86,185051.89,197352.58,198424.07,111552.25,109108.69,52524.62,50000,50000,50000,50000,57944.8,75000,85304.16,86195.61,96457.44,97886.09,98057.05,97886.09,97886.09,98057.05,98057.05,98057.05,98057.05,172244.94,178881.77,128464.16,125294.63,86265.6,64164.52,74927.73,50000,50000,50000,50000,72356.28,75000,94635.16,125429.06,139303.05,141234.57,146398.04,141234.57,141234.57,146398.04,146398.04,146398.04,146398.04,188636.86,187664.41,178399.06,177591.97,127846.87,122372.99,55949.96,50000,50000,50000,50000,60617.52,75000,84972.88,85699.61,96872.78,98428.29,98573.78,98428.29,98428.29,98573.78,98573.78,98573.78,98573.78,170926.13,178175.17,125900.68,122873.57,85756.67,67634.14,68178.31,50000,50000,50000,50000,70106.14,75000,83813.88,83968.91,98452.38,100468.75,100526.16,100468.75,100468.75,100526.16,100526.16,100526.16,100526.16,166261.15,175675.71,116831.06,114308.12,83981.09,80131.22,93597.97,50000,50000,50000,50000,88140.5,75000,91973.87,91413.2,134300.3,140271,140271,140271,140271,140271,140271,140271,140271,179765.27,182911.09,144555.92,140271,91369.18,124854.71,71479.31,50000,50000,50000,50000,72669.83,75000,83500,83500,98874.62,101015.06,101048.56,101015.06,101015.06,101048.56,101048.56,101048.56,101048.56,165000,175000,114379.24,111992.58,83500,83500,85372.97,50000,50000,50000,50000,81865.34,75000,101542.02,168790,168790,168790,180000,168790,168790,180000,180000,180000,180000,202468.69,195075.37,194102.88,194102.88,174070.03,160000,71479.31,50000,50000,50000,50000,72669.83,75000,83500,83500,98874.62,101015.06,101048.56,101015.06,101015.06,101048.56,101048.56,101048.56,101048.56,165000,175000,114379.24,111992.58,83500,83500,36040,50000,50000,50000,50000,50548.2,75000,84452.97,84452.97,84452.97,84452.97,84452.97,84452.97,84452.97,84452.97,84452.97,84452.97,84452.97,174139.7,179896.96,132339.89,128926.09,84452.97,36040,64877.32,50000,50000,50000,50000,67542.45,75000,84127.77,84437.83,98030.14,99922.44,100003.75,99922.44,99922.44,100003.75,100003.75,100003.75,100003.75,167522.29,176351.42,119282.89,116623.67,84462.17,76762.45,53864.71,50000,50000,50000,50000,59000,75000,85170.28,85994.34,96602.44,98079.29,98239.77,98079.29,98079.29,98239.77,98239.77,98239.77,98239.77,171721.2,178601.16,127446.46,124333.42,86059.04,65501.95,85372.97,50000,50000,50000,50000,81865.34,75000,101542.02,168790,168790,168790,180000,168790,168790,180000,180000,180000,180000,202468.69,195075.37,194102.88,194102.88,174070.03,160000,74927.73,50000,50000,50000,50000,72356.28,75000,94635.16,125429.06,139303.05,141234.57,146398.04,141234.57,141234.57,146398.04,146398.04,146398.04,146398.04,188636.86,187664.41,178399.06,177591.97,127846.87,122372.99,55055.69,50000,50000,50000,50000,59923.84,75000,85057.54,85826.01,96756.84,98278.62,98430.54,98278.62,98278.62,98430.54,98430.54,98430.54,98430.54,171267.1,178357.85,126563.59,123499.63,85886.34,66719.75,69684.92,50000,50000,50000,50000,67583.37,75000,91168.38,103664.76,124502.56,127403.58,129532.09,127403.58,127403.58,129532.09,129532.09,129532.09,129532.09,181694.21,183944.6,143819.77,140249.48,104645.93,103486.74
49000,49000,49000,49000,49000,57352.63,57352.63,65637.28,86805.81,112579.34,112579.34,112579.34,112579.34,112579.34,112579.34,112579.34,112579.34,112579.34,163988.7,173212.37,139033.44,112579.34,67252.47,65637.28,67880.2,65399.18,61995.7,61995.7,65399.18,70985.4,70985.4,88128.51,107747.03,126534.98,126534.98,126534.98,126534.98,126534.98,126534.98,126534.98,126534.98,126534.98,180908.62,186542,150616.1,126534.98,104415,88128.51,66904.31,64088.03,60224.64,60224.64,64088.03,67027.2,67027.2,74000,84984.11,96917.35,96917.35,96917.35,96917.35,96917.35,96917.35,96917.35,96917.35,96917.35,145000,158252.94,126034.58,96917.35,74000,74000,68384.09,65834.66,62337.34,62337.34,65834.66,71333.86,71333.86,88889.13,108690.07,127516.59,127516.59,127516.59,127516.59,127516.59,127516.59,127516.59,127516.59,127516.59,182098.73,187479.58,151430.8,127516.59,106388.21,88889.13,52045.76,50947.86,49441.75,49441.75,50947.86,54654.62,54654.62,59913.01,79866.18,105533.85,105533.85,105533.85,105533.85,105533.85,105533.85,105533.85,105533.85,105533.85,155446.7,166482.93,133185.95,105533.85,60408.23,59913.01,64458.77,62442.23,59675.94,59675.94,62442.23,68619.35,68619.35,82963.96,101343.78,119869.86,119869.86,119869.86,119869.86,119869.86,119869.86,119869.86,119869.86,119869.86,172827.78,180175.86,145084.3,119869.86,91016.96,82963.96,70000,66881.98,62604.67,62604.67,66881.98,70000,70000,70000,70000,70000,70000,70000,70000,70000,70000,70000,70000,70000,112365.22,132543.04,103694.2,70000,70000,70000,65917.35,63702.8,60664.87,60664.87,63702.8,69628.01,69628.01,85165.65,104073.53,122711.25,122711.25,122711.25,122711.25,122711.25,122711.25,122711.25,122711.25,122711.25,176272.7,182889.79,147442.55,122711.25,96728.64,85165.65,49752.59,48921.96,47782.49,47782.49,48921.96,52759.6,52759.6,57762.74,79098.41,106878.26,106878.26,106878.26,106878.26,106878.26,106878.26,106878.26,106878.26,106878.26,157076.67,167767.03,134301.76,106878.26,58337.21,57762.74,69358.69,66676.95,62998.13,62998.13,66676.95,72007.83,72007.83,90360.26,110514.05,129415.16,129415.16,129415.16,129415.16,129415.16,129415.16,129415.16,129415.16,129415.16,184400.57,189292.98,153006.54,129415.16,110204.66,90360.26,52854.73,51663.32,50028.94,50028.94,51663.32,55328.57,55328.57,60680.52,80145.33,105065.06,105065.06,105065.06,105065.06,105065.06,105065.06,105065.06,105065.06,105065.06,154878.34,166035.17,132796.88,105065.06,61148.84,60680.52,63917.47,61446.87,58057.7,58057.7,61446.87,64541.91,64541.91,71171.27,83958.1,98651.27,98651.27,98651.27,98651.27,98651.27,98651.27,98651.27,98651.27,98651.27,147102.22,159909.09,127473.68,98651.27,71271.17,71171.27,86537.94,81688.26,75035.45,75035.45,81688.26,85041.07,85041.07,104271.93,113868.81,117217.8,117217.8,117217.8,117217.8,117217.8,117217.8,117217.8,117217.8,117217.8,169612.4,177642.76,142883.19,117217.8,103910.62,104271.93,66904.31,64088.03,60224.64,60224.64,64088.03,67027.2,67027.2,74000,84984.11,96917.35,96917.35,96917.35,96917.35,96917.35,96917.35,96917.35,96917.35,96917.35,145000,158252.94,126034.58,96917.35,74000,74000,79120.77,75113.76,69616.92,69616.92,75113.76,78758.71,78758.71,105095.88,128783.94,148432.24,148432.24,148432.24,148432.24,148432.24,148432.24,148432.24,148432.24,148432.24,207457,207457,168790,148432.24,148432.24,105095.88,66904.31,64088.03,60224.64,60224.64,64088.03,67027.2,67027.2,74000,84984.11,96917.35,96917.35,96917.35,96917.35,96917.35,96917.35,96917.35,96917.35,96917.35,145000,158252.94,126034.58,96917.35,74000,74000,36040,36040,36040,36040,36040,36040,36040,36040,66284.13,109483.33,109483.33,109483.33,109483.33,109483.33,109483.33,109483.33,109483.33,109483.33,160235.08,170255.24,136463.87,109483.33,36040,36040,60930.62,58805.71,55890.76,55890.76,58805.71,62056.63,62056.63,68342.53,82932.1,100385.2,100385.2,100385.2,100385.2,100385.2,100385.2,100385.2,100385.2,100385.2,149204.44,161565.23,128912.77,100385.2,68542.34,68342.53,50968.36,49995,48659.73,48659.73,49995,53757.04,53757.04,58890.83,79494.4,106158.18,106158.18,106158.18,106158.18,106158.18,106158.18,106158.18,106158.18,106158.18,156203.65,167079.25,133704.13,106158.18,59421.88,58890.83,79120.77,75113.76,69616.92,69616.92,75113.76,78758.71,78758.71,105095.88,128783.94,148432.24,148432.24,148432.24,148432.24,148432.24,148432.24,148432.24,148432.24,148432.24,207457,207457,168790,148432.24,148432.24,105095.88,69358.69,66676.95,62998.13,62998.13,66676.95,72007.83,72007.83,90360.26,110514.05,129415.16,129415.16,129415.16,129415.16,129415.16,129415.16,129415.16,129415.16,129415.16,184400.57,189292.98,153006.54,129415.16,110204.66,90360.26,52045.76,50947.86,49441.75,49441.75,50947.86,54654.62,54654.62,59913.01,79866.18,105533.85,105533.85,105533.85,105533.85,105533.85,105533.85,105533.85,105533.85,105533.85,155446.7,166482.93,133185.95,105533.85,60408.23,59913.01,64458.77,62442.23,59675.94,59675.94,62442.23,68619.35,68619.35,82963.96,101343.78,119869.86,119869.86,119869.86,119869.86,119869.86,119869.86,119869.86,119869.86,119869.86,172827.78,180175.86,145084.3,119869.86,91016.96,82963.96
36040,36040,36040,36040,36040,36040,36040,36040,36040,36040,36040,36040,36040,36040,36040,36040,36040,36040,37768,37768,36040,36040,36040,36040,52667.37,53521.9,53521.9,53521.9,52667.37,52667.37,52667.37,52667.37,52667.37,55829.93,55829.93,60130.29,55829.93,60017.58,60017.58,60017.58,60017.58,60017.58,186542,186542,186542,186542,89021.42,52667.37,68000,55884.22,55884.22,55884.22,68000,68000,68000,68000,68000,68000,68000,68150.24,68000,68000,68000,68000,68000,68000,82521.39,82521.39,68000,68000,68000,68000,53187.7,54003.92,54003.92,54003.92,53187.7,53187.7,53187.7,53187.7,53187.7,56420.48,56420.48,60817.04,56420.48,60701.12,60701.12,60701.12,60701.12,60701.12,173629.56,173629.56,168184.72,167516.02,84630.78,53187.7,48499.31,43776.08,43776.08,43776.08,48499.31,48499.31,48499.31,49273.04,49273.04,51216.01,51216.01,53872.19,51216.01,53788.76,53788.76,53788.76,53788.76,53788.76,63580.48,63580.48,53600.66,51216.01,51216.01,48499.31,49134.4,50249.03,50249.03,50249.03,49134.4,49134.4,49134.4,49134.4,49134.4,51820.12,51820.12,55467.27,51820.12,55376.38,55376.38,55376.38,55376.38,55376.38,61456.42,61456.42,36531.42,32666.41,46956.45,49134.4,67055.93,58010.33,58010.33,58010.33,67055.93,67055.93,67055.93,67055.93,67055.93,68254.3,68254.3,70000,68254.3,69841.11,69841.11,69841.11,69841.11,69841.11,70000,70000,72802.75,71426.15,69059.72,67055.93,50640.53,51644.28,51644.28,51644.28,50640.53,50640.53,50640.53,50640.53,50640.53,53529.53,53529.53,57455.15,53529.53,57354.96,57354.96,57354.96,57354.96,57354.96,236840.51,236840.51,258050.08,260654.9,106124.52,50640.53,45466.31,41892.87,41892.87,41892.87,45466.31,45466.31,45466.31,46356.88,46356.88,48593.23,48593.23,51627.39,48593.23,51554.46,51554.46,51554.46,51554.46,51554.46,60596.62,60596.62,51337.96,48593.23,48593.23,45466.31,54194.07,54936.2,54936.2,54936.2,54194.07,54194.07,54194.07,54194.07,54194.07,57562.68,57562.68,62145.31,57562.68,62023.17,62023.17,62023.17,62023.17,62023.17,148655.24,148655.24,132679.38,130717.33,76138.71,54194.07,49560.48,44434.97,44434.97,44434.97,49560.48,49560.48,49560.48,50292.03,50292.03,52129.06,52129.06,54648.6,52129.06,54561.54,54561.54,54561.54,54561.54,54561.54,64610.32,64610.32,54383.69,52129.06,52129.06,49560.48,64077.04,53448.42,53448.42,53448.42,64077.04,64077.04,64077.04,64232.25,64232.25,64622,64622,65274.87,64622,65138.09,65138.09,65138.09,65138.09,65138.09,78706.24,78706.24,65100.35,64622,64622,64077.04,66194.72,70212.06,70212.06,70212.06,66194.72,66194.72,66194.72,66194.72,66194.72,73020.47,73020.47,82275,73020.47,82058.68,82058.68,82058.68,82058.68,82058.68,117989.01,117989.01,78963.29,70511.39,72383.35,66194.72,68000,55884.22,55884.22,55884.22,68000,68000,68000,68000,68000,68000,68000,68150.24,68000,68000,68000,68000,68000,68000,82521.39,82521.39,68000,68000,68000,68000,64274.43,64274.43,64274.43,64274.43,64274.43,64274.43,64274.43,64274.43,64274.43,69003.55,69003.55,75449.93,69003.55,75265.54,75265.54,75265.54,75265.54,75265.54,138572.3,138572.3,86953.02,81520.55,72181.97,64274.43,68000,55884.22,55884.22,55884.22,68000,68000,68000,68000,68000,68000,68000,68150.24,68000,68000,68000,68000,68000,68000,82521.39,82521.39,68000,68000,68000,68000,36040,36040,36040,36040,36040,36040,36040,38588.91,38588.91,44989.62,44989.62,53546.93,44989.62,53465.02,53465.02,53465.02,53465.02,53465.02,65327.4,65327.4,52845.36,44989.62,44989.62,36040,60154.07,51012.62,51012.62,51012.62,60154.07,60154.07,60154.07,60464.49,60464.49,61244,61244,62399.5,61244,62276.17,62276.17,62276.17,62276.17,62276.17,74891.09,74891.09,62200.71,61244,61244,60154.07,47086.03,42898.57,42898.57,42898.57,47086.03,47086.03,47086.03,47915.95,47915.95,50000,50000,52838.16,50000,52759.56,52759.56,52759.56,52759.56,52759.56,62208.94,62208.94,52557.8,50000,50000,47086.03,64274.43,64274.43,64274.43,64274.43,64274.43,64274.43,64274.43,64274.43,64274.43,69003.55,69003.55,75449.93,69003.55,75265.54,75265.54,75265.54,75265.54,75265.54,138572.3,138572.3,86953.02,81520.55,72181.97,64274.43,54194.07,54936.2,54936.2,54936.2,54194.07,54194.07,54194.07,54194.07,54194.07,57562.68,57562.68,62145.31,57562.68,62023.17,62023.17,62023.17,62023.17,62023.17,148655.24,148655.24,132679.38,130717.33,76138.71,54194.07,48499.31,43776.08,43776.08,43776.08,48499.31,48499.31,48499.31,49273.04,49273.04,51216.01,51216.01,53872.19,51216.01,53788.76,53788.76,53788.76,53788.76,53788.76,63580.48,63580.48,53600.66,51216.01,51216.01,48499.31,49134.4,50249.03,50249.03,50249.03,49134.4,49134.4,49134.4,49134.4,49134.4,51820.12,51820.12,55467.27,51820.12,55376.38,55376.38,55376.38,55376.38,55376.38,61456.42,61456.42,36531.42,32666.41,46956.45,49134.4
