----------------------------------------------   ITERACIÓN:	1	----------------------------------------------
CENS,1651975.25,1530687.37,1419983.58,1638672.32,1580672.4,1531756.81,1411214.82,1422395.52,1734798.26,1818713.7,1883799.34,1659286.75,1658937.35,1639371.11,1610021.76,1585563.96,1588708.54,1957890.53,2768390.9,2791314.14,2364020.66,2057948.82,1503798.08,1335883.02
EEB,11801236.38,10934790.63,10143954.53,11706204.04,11291869.32,10942430.39,10081313.03,10161184.79,12392900.15,12992367.95,13457321.02,11853467.59,11850971.6,11711196.03,11501532.67,11326813.21,11349277.14,13986607.22,19776588.89,19940345.95,16887884.13,14701394.84,10742701.24,9543164.31
ISA,81372146.25,75397810.32,69944819.74,80716877.17,77859947.19,75450488.17,69512892.72,70063626.21,85451799.36,89585262.99,92791217.71,81732292.04,81715081.62,80751298.01,79305622.6,78100893.09,78255786.88,96440763.64,136363973.35,137493114.63,116445712.35,101369383.05,74073311.31,65802237.74
TRANSELCA,4095315.89,3794638.16,3520198.81,4062337.36,3918553.14,3797289.34,3498460.68,3526178.12,4300637.6,4508667.5,4670017.52,4113441.39,4112575.22,4064069.7,3991311.42,3930679.52,3938475.05,4853692.7,6862957.08,6919784.76,5860506.31,5101741.38,3727978.47,3311710


