----------------------------------------------   ITERACIÓN:	1	----------------------------------------------
FLORESIVB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLORIDA2,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1000000,1000000,996744,971200,929256,929256,920000,920000,927624,929256,929256,929256,971200,971200,929256,929256,929256,971200,1032000,1032000,1032000,1000000,1000000,971200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000,1000000,996744,971200,929256,929256,920000,920000,927624,929256,929256,929256,971200,971200,929256,929256,929256,971200,1032000,1032000,1032000,1000000,1000000,971200
GUAJIR11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GUAJIR21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20930404.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15583200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5347204.75,0,0,0,0,0
GUATAPE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,448,0,360.58,0,448,448,448,448,448,0,448,448,448,49.67,211.82,448,168.22,137.97,0,0,376.74,421.15,448,130.27,36147964.16,0,27212920.43,0,44236724.93,31958749.96,39018761.6,38022526.08,38479674.24,0,29906813.44,37627611.21,31811404.8,4849624.82,19630535,36049744.64,16599125.32,11329278.65,0,0,44021737.47,43429272.47,37367889.35,11521275.51,0,448,87.42,448,0,0,0,0,0,448,0,0,0,398.32,236.18,0,279.78,310.02,448,448,71.26,26.84,0,317.73,0,448,87.42,448,0,0,0,0,0,448,0,0,0,365.2,236.18,0,235,310.02,448,428.53,71.26,26.84,0,317.73,0,32289447.68,7787982.04,32349542.4,0,0,0,0,0,29329843.2,0,0,0,17513912.79,12854037.28,0,20169904.3,35497708.53,30592679.04,32161262.21,5318279.88,2793387.49,0,21400767.7,448,448,448,448,448,448,448,448,448,448,448,448,448,247.82,323.82,448,403.22,447.99,448,428.53,448,447.99,448,448,56000000,56000000,55817664,54387200,52038336,52038336,51520000,51520000,51946944,52038336,52038336,52038336,54387200,30085348,37613959.74,52038336,46836825.54,54385986,57792000,55280370,57792000,55998750,56000000,54387200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-19852035.84,-23710552.32,-20816761.53,-22037657.6,-7801611.07,-20079586.04,-12501238.4,-13497473.92,-13467269.76,-22708492.8,-22131522.56,-14410724.79,-22575795.2,-7721810.39,-5129387.46,-15988591.36,-10067795.92,-7558998.83,-27199320.96,-23119107.79,-8451982.65,-9776090.04,-18632110.65,-21465156.8
GUATRON,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,99.75,409.6,409.6,0.22,409.6,409.6,339.87,409.6,13.03,409.6,0,122.48,128.14,389.9,409.6,114.76,302.41,409.6,409.6,409.6,282.85,409.6,409.6,0,10784896.18,35275554.82,36239917.06,30083.82,33688834.05,33387416.12,36468912.57,44891804.28,1140808.03,38744776.7,0,13890688.64,14119789.11,30070713.88,41502703.62,10101419.5,32707666.72,36400496.64,43339296.77,39824510.98,33247113.92,31448133.63,37545644.03,0,309.85,0,0,0,0,0,69.73,0,396.57,0,409.6,287.12,281.45,19.7,0,294.84,107.18,0,0,0,126.75,0,0,409.6,309.85,0,0,0,0,0,69.73,0,350.92,0,0,281.89,257,19.6,0,277.22,107.18,0,0,0,126.75,0,0,409.6,27776900.71,0,0,0,0,0,6617757.73,0,36493746.44,0,0,28510487.09,24729871.26,1749557.74,0,24330728.93,12141397.56,0,0,0,15026730.91,0,0,24195228.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102.4,102.4,102.4,511.78,102.4,102.4,102.4,102.4,148.05,102.4,512,107.63,126.86,102.5,102.4,120.02,102.41,102.4,102.4,102.4,102.4,102.4,102.4,203,12800000,12800000,12758323.2,62130092,11894476.8,11894476.8,11776000,11776000,17166841.65,11894476.8,59472384,12501977.91,15400804,12443500,11894476.8,13941163.14,11895638.37,12431360,13209600,13209600,13209600,12800000,12800000,24644200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51361796.89,48075554.82,48998240.26,62160175.82,45583310.85,45281892.92,54862670.3,56667804.28,54801396.12,50639253.5,59472384,54903153.64,54250464.37,44263771.62,53397180.42,48373311.57,56744702.65,48831856.64,56548896.77,53034110.98,61483444.83,44248133.63,50345644.03,48839428.39
GUAVIO,720,720,720,720,720,720,540,574,720,720,720,720,720,720,720,720,720,720,720,720,720,720,720,720,720,720,720,720,720,720,540,574,720,720,720,720,720,720,720,720,720,720,720,720,720,720,720,720,0,0,36.58,205.06,0,0,199.89,93.45,94.81,95.89,499.32,518.83,184.6,215.78,121.11,226.94,221.86,231.43,494.42,551.12,255.72,478.63,196.08,122.84,0,0,3693150.82,19558116.3,0,0,19496607.27,8814743.21,10716736.47,12672618.15,47315251.63,60949503.3,20476315.65,28259180.18,16804696.77,28504343.08,25839527.7,24863345.13,72436523.93,72502806.29,25622205.18,53706711.17,22223670.74,14844908.01,0,0,0,0,0,93.66,106.17,175.75,91.95,128.39,147.71,220.98,133.2,406.85,278.13,156.78,153.16,131.59,465.57,31.26,704.27,37.12,28.24,41.46,0,0,0,0,0,93.66,106.17,175.53,87.09,128.39,133.66,0,107.06,370.21,277.11,156.78,149,131.59,465.57,0,704.27,5.56,28.24,41.46,0,0,0,0,0,9073843.55,10015614.9,12822274.04,10712192.8,15718190.69,15238358.73,0,10764711.79,37961454.2,40931585.81,16748445.02,19200476.74,16209616.45,63417717.51,0,80006134.45,911995.68,4283552.49,4027532.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239.99,0,239.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30958710,0,30958710,0,0,0,720,720,683.42,514.94,720,626.34,233.94,349.5,538.1,495.72,87.02,201.17,428.34,134.01,321.78,336.28,349.14,356.98,0,168.88,0,235.81,495.68,555.7,90000000,90000000,85149348.06,62513716,83633040,72753775.38,26903100,40192500,62394309.3,57581348.04,10107982.14,23367303.69,52000476,16268814,37376999.46,39061275.96,40555054.98,43337372,0,21785520,0,29476250,61960000,67461980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90000000,90000000,88842498.88,82071832.3,83633040,81827618.93,56415322.17,61829517.25,83823238.57,85972156.88,72661592.51,84316806.99,83241503.44,82489448.38,95113282.05,84314064.06,85595059.42,84410333.59,104895531.43,94288326.29,74669629.63,84094956.85,88467223.23,86334420.2
INSULA,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,875000,875000,872151,849800,813099,813099,805000,805000,811671,813099,813099,813099,849800,849800,813099,813099,813099,849800,903000,903000,903000,875000,875000,849800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,875000,875000,872151,849800,813099,813099,805000,805000,811671,813099,813099,813099,849800,849800,813099,813099,813099,849800,903000,903000,903000,875000,875000,849800
JAGUAS,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,136,0,108.12,136,0,0,0,0,0,0,0,0,0,14.32,0,0,0,104.02,0,0,0,0,0,136,12845399.92,0,10539758.64,13383452.64,0,0,0,0,0,0,0,0,0,1301416.35,0,0,0,12173720.65,0,0,0,0,0,11419155.68,0,136,27.88,0,136,136,136,136,136,136,136,136,136,121.68,136,136,136,31.98,136,136,136,136,136,0,0,136,27.88,0,136,136,136,108.46,136,125.56,77.05,136,136,0,30.98,106.8,136,31.98,136,136,136,136,125.83,0,0,10489965.6,2019848.57,0,13759054.72,12029321.04,12359074.8,10015808.66,10562743.28,9612334.95,7910810.57,12061480.96,13113776.88,0,10204879.68,10554953.2,13076468,2596967.56,12298435.89,10562471.28,13554593.68,15822499.76,9244184,0,121,121,121,121,121,121,121,93.46,121,110.56,62.05,121,121,0,121,121,121,121,102.59,121,121,121,110.83,121,15125000,15125000,15075753,14689400,14054997,14054997,13915000,10747900,14030313,12842317.92,7207541.85,14054997,14689400,0,14054997,14054997,14054997,14689400,13234110,15609000,15609000,15125000,13853750,14689400,0,0,0,0,0,0,0,0,0,0,0,0,0,0.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2279600.08,-4635034.4,-2516145.79,-1305947.36,-295942.28,-2025675.96,-1555925.2,-732091.34,-3467569.72,-3229982.97,703268.72,-1993516.04,-1575623.12,1383968.35,-3850117.32,-3500043.8,-978529,81288.21,-935674.11,-5046528.72,-2054406.32,697499.76,-4609566,-3270244.32
LATASAJERA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244.79,244.8,113.53,0,0,244.8,0,0,0,101.95,0,0,244.8,0,0,0,0,0,0,0,0,0,244.8,0,20116246.94,24070124.02,9515010.53,0,0,16093467.79,0,0,0,7121127.98,0,0,14742374.98,0,0,0,0,0,0,0,0,0,17988826.9,244.8,0,0,131.27,244.8,244.8,0,244.8,244.8,244.8,142.85,244.8,244.8,0,244.8,244.8,244.8,244.8,244.8,244.8,244.8,244.8,244.8,0,244.8,0,0,131.27,244.8,158.88,0,0,30,0,0,244.8,0,0,0,244.8,244.8,0,244.8,244.8,244.8,244.8,244.8,0,19934404.27,0,0,9762728.43,16003356.91,12729681.68,0,0,2646274.2,0,0,1847237.81,0,0,0,7949524.48,14515516.37,0,24816215.66,16134550.13,19291290.19,21356662.9,13496263.88,0,244.8,244.79,244.8,244.8,244.8,158.88,244.8,0,30,0,101.95,31.2,0,244.8,0,107.96,244.8,0,244.8,244.8,244.8,244.8,231.56,244.8,30600000,30598750,30500366.4,29718720,28435233.6,18455024.16,28152000,0,3478590,0,11842206.15,3624098.4,0,29718720,0,12540309.72,28435233.6,0,31579200,31579200,31579200,30600000,28945000,29718720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10665595.73,-10482503.06,-6430242.38,-10440981.04,-12431876.69,-5725342.48,-12058532.21,0,-832315.8,0,-4721078.17,-1776860.59,0,-14976345.02,0,-4590785.24,-13919717.23,0,-6762984.34,-15444649.87,-12287909.81,-9243337.1,-15448736.12,-11729893.1
MAGUAFRE,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,875000,875000,872151,849800,813099,813099,805000,805000,811671,813099,813099,813099,849800,849800,813099,813099,813099,849800,903000,903000,903000,875000,875000,849800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,875000,875000,872151,849800,813099,813099,805000,805000,811671,813099,813099,813099,849800,849800,813099,813099,813099,849800,903000,903000,903000,875000,875000,849800
MANTIOQ1,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,9000000,9000000,8970696,8740800,8363304,8363304,8280000,8280000,8348616,8363304,8363304,8363304,8740800,8740800,8363304,8363304,8363304,8740800,9288000,9288000,9288000,9000000,9000000,8740800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9000000,9000000,8970696,8740800,8363304,8363304,8280000,8280000,8348616,8363304,8363304,8363304,8740800,8740800,8363304,8363304,8363304,8740800,9288000,9288000,9288000,9000000,9000000,8740800
MBELMONTE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MBOGOTA1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
