COROZO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,90,90,90,0,CUATRICENTENARIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ECUADOR220,0,0,0,0,0,0,0,0,0,24,70,67,42,43,81,56,0,0,200,160,200,81,0,0,PANAMA,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240
COROZO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,90,90,90,90,0,CUATRICENTENARIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ECUADOR220,0,0,0,0,0,0,0,0,0,115,132,150,34,71,113,74,25,65,200,180,174,43,0,0,PANAMA,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240
COROZO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,90,90,90,90,0,CUATRICENTENARIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,90,90,90,100,100,0,ECUADOR220,0,0,0,0,0,0,0,0,0,32,100,95,75,142,155,161,74,78,230,180,260,201,127,0,PANAMA,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240
COROZO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CUATRICENTENARIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ECUADOR220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,214,100,0,0,0,PANAMA,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240
COROZO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CUATRICENTENARIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ECUADOR220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,80,80,52,0,0,PANAMA,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240
COROZO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,90,90,90,90,0,CUATRICENTENARIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ECUADOR220,0,0,0,0,0,0,0,0,0,0,43,77,19,55,92,76,0,0,0,0,0,8,0,0,PANAMA,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240
COROZO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CUATRICENTENARIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ECUADOR220,0,0,0,0,0,0,0,0,0,0,15,27,0,61,102,61,7,28,0,0,0,0,0,0,PANAMA,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240
COROZO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CUATRICENTENARIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ECUADOR220,0,0,0,0,0,0,0,0,0,55,126,130,35,97,122,104,35,3,10,20,121,75,0,0,PANAMA,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240
COROZO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CUATRICENTENARIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ECUADOR220,0,0,0,0,0,0,0,0,0,27,41,45,0,39,61,43,0,0,0,0,0,0,0,0,PANAMA,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240
COROZO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CUATRICENTENARIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ECUADOR220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,50,0,0,0,PANAMA,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240
COROZO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CUATRICENTENARIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ECUADOR220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,50,0,128,0,PANAMA,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240
COROZO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CUATRICENTENARIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ECUADOR220,0,0,0,0,0,0,0,0,0,200,200,0,0,0,0,0,0,0,200,230,101,0,0,0,PANAMA,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240
COROZO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CUATRICENTENARIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ECUADOR220,0,0,0,0,0,0,0,0,0,0,28,46,0,44,103,90,0,0,70,70,70,6,0,0,PANAMA,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240
COROZO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,90,90,90,90,0,CUATRICENTENARIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ECUADOR220,0,0,0,0,0,0,0,0,0,0,0,22,0,40,93,81,0,0,40,40,40,0,0,0,PANAMA,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240
COROZO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,90,90,90,90,0,CUATRICENTENARIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ECUADOR220,0,0,0,0,0,0,0,0,0,0,15,24,0,46,75,87,57,0,120,80,170,4,0,0,PANAMA,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240
COROZO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,90,90,90,90,0,CUATRICENTENARIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ECUADOR220,0,0,0,0,0,0,0,0,0,0,1,4,0,0,5,0,0,0,150,70,190,0,0,0,PANAMA,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240
COROZO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,90,90,90,90,0,CUATRICENTENARIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ECUADOR220,0,0,0,0,0,0,0,0,0,75,146,114,81,101,100,80,0,15,130,50,130,0,0,0,PANAMA,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240
COROZO,0,0,0,0,0,0,0,0,0,0,0,0,90,90,90,90,90,90,90,90,90,90,90,0,CUATRICENTENARIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ECUADOR220,0,0,0,0,0,0,0,0,0,0,64,67,40,18,0,0,0,0,150,120,180,63,0,0,PANAMA,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240
COROZO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CUATRICENTENARIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ECUADOR220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,150,207,12,0,0,PANAMA,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240
COROZO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,90,90,90,90,0,CUATRICENTENARIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ECUADOR220,0,0,0,0,0,0,0,0,60,60,60,60,60,225,273,173,146,83,0,0,0,33,33,0,PANAMA,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240
COROZO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,90,90,90,90,0,CUATRICENTENARIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ECUADOR220,0,0,0,0,0,0,0,0,0,124,120,147,136,148,150,117,94,74,0,0,0,150,0,0,PANAMA,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240
COROZO,0,0,0,0,0,0,0,0,0,90,90,90,90,90,90,90,90,90,90,90,90,90,90,0,CUATRICENTENARIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ECUADOR220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,PANAMA,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240
COROZO,0,0,0,0,0,0,0,0,0,90,90,90,90,90,90,90,90,90,90,90,90,90,90,0,CUATRICENTENARIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ECUADOR220,0,0,0,0,0,0,0,0,0,0,19,20,0,0,37,0,0,0,70,0,70,0,0,0,PANAMA,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240
COROZO,0,0,0,0,0,0,0,0,0,90,90,90,90,90,90,90,90,90,90,90,90,90,90,0,CUATRICENTENARIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ECUADOR220,0,0,0,0,0,0,0,0,5,20,0,20,15,20,8,0,0,0,50,0,50,90,0,0,PANAMA,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240
COROZO,0,0,0,0,0,0,0,0,0,0,0,90,90,90,90,90,90,90,90,90,90,90,90,0,CUATRICENTENARIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ECUADOR220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,120,141,0,0,0,PANAMA,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240
COROZO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CUATRICENTENARIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ECUADOR220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,180,72,0,0,0,PANAMA,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240
COROZO,0,0,0,0,0,0,0,0,0,90,90,90,90,90,90,90,90,90,90,90,90,90,90,0,CUATRICENTENARIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ECUADOR220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,60,0,0,0,PANAMA,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240
COROZO,0,0,0,0,0,0,0,0,0,90,90,90,90,90,90,90,90,90,90,90,90,90,90,0,CUATRICENTENARIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ECUADOR220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,60,0,60,0,0,0,PANAMA,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240
COROZO,0,0,0,0,0,0,0,0,0,90,90,90,90,90,90,90,90,90,90,90,90,90,90,0,CUATRICENTENARIO,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,ECUADOR220,0,0,0,0,0,0,0,0,0,0,0,0,0,21,36,11,0,0,20,0,40,0,0,0,PANAMA,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240
COROZO,0,0,0,0,0,0,0,0,0,90,90,90,90,90,90,90,90,90,90,90,90,90,90,0,CUATRICENTENARIO,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,ECUADOR220,0,0,0,0,0,0,0,0,0,36,19,0,0,0,0,0,0,0,50,0,50,16,0,0,PANAMA,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240
COROZO,0,0,0,0,0,0,0,0,0,90,90,90,90,90,90,90,90,90,90,90,90,90,90,0,CUATRICENTENARIO,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,ECUADOR220,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,50,0,50,0,0,0,PANAMA,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240
COROZO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CUATRICENTENARIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ECUADOR220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,90,85,0,0,PANAMA,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240
COROZO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CUATRICENTENARIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ECUADOR220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,110,62,0,0,0,PANAMA,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240
COROZO,0,0,0,0,0,0,0,0,0,90,90,90,90,90,90,90,90,90,90,90,90,90,90,0,CUATRICENTENARIO,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,ECUADOR220,0,0,0,0,0,0,0,0,0,0,54,97,39,67,84,85,16,0,50,0,60,0,0,0,PANAMA,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240
COROZO,0,0,0,0,0,0,0,0,0,90,90,90,90,90,90,90,90,90,90,90,90,90,90,0,CUATRICENTENARIO,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,ECUADOR220,0,0,0,0,0,0,0,0,0,21,123,168,137,158,181,164,95,0,0,0,30,0,0,0,PANAMA,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240
COROZO,0,0,0,0,0,0,0,0,0,90,90,90,90,90,90,90,90,90,90,90,90,90,90,0,CUATRICENTENARIO,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,0,ECUADOR220,0,0,0,0,0,0,0,0,0,34,92,115,87,102,131,95,26,0,0,0,80,0,0,0,PANAMA,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240
COROZO,0,0,0,0,0,0,0,0,0,0,0,90,90,90,90,90,90,90,90,90,90,90,90,0,CUATRICENTENARIO,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,85,85,85,85,100,0,ECUADOR220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,50,0,0,0,PANAMA,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240
COROZO,0,0,0,0,0,0,0,0,0,0,0,90,90,90,90,90,90,90,90,90,90,90,90,0,CUATRICENTENARIO,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,95,95,95,100,100,0,ECUADOR220,0,0,0,0,0,0,0,0,0,0,22,35,1,12,38,0,0,0,50,0,70,0,0,0,PANAMA,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240
COROZO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CUATRICENTENARIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ECUADOR220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,80,80,0,0,0,PANAMA,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240
COROZO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CUATRICENTENARIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ECUADOR220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,180,105,0,0,0,PANAMA,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240
COROZO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CUATRICENTENARIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ECUADOR220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,PANAMA,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240
COROZO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CUATRICENTENARIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ECUADOR220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,PANAMA,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240
COROZO,0,0,0,0,0,0,0,0,0,0,0,90,90,90,90,90,90,90,90,90,90,90,90,0,CUATRICENTENARIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ECUADOR220,0,0,0,0,0,0,0,0,0,0,0,43,0,27,47,21,0,0,60,0,89,0,0,0,PANAMA,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240
COROZO,0,0,0,0,0,0,0,0,0,0,0,90,90,90,90,90,90,90,90,90,90,90,90,0,CUATRICENTENARIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ECUADOR220,0,0,0,0,0,0,0,0,0,37,98,98,74,96,105,94,26,0,0,0,112,0,0,0,PANAMA,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240
COROZO,0,0,0,0,0,0,0,0,0,0,0,90,90,90,90,90,90,90,90,90,90,90,90,0,CUATRICENTENARIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ECUADOR220,0,0,0,0,0,0,0,0,0,0,31,52,6,19,45,27,0,0,0,0,0,0,0,0,PANAMA,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240
COROZO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CUATRICENTENARIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ECUADOR220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,2,0,0,0,PANAMA,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240
COROZO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CUATRICENTENARIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ECUADOR220,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,170,120,74,0,0,0,PANAMA,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240
COROZO,0,0,0,0,0,0,0,0,0,0,0,90,90,90,90,90,90,90,90,90,90,90,90,0,CUATRICENTENARIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,85,85,85,90,90,0,ECUADOR220,0,0,0,0,0,0,0,0,0,0,0,30,0,13,33,0,0,0,70,0,100,0,0,0,PANAMA,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240
COROZO,0,0,0,0,0,0,0,0,0,0,0,90,90,90,90,90,90,90,90,90,90,90,90,0,CUATRICENTENARIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,85,85,85,90,90,0,ECUADOR220,0,0,0,0,0,0,0,0,0,0,51,60,51,71,51,51,0,0,0,0,60,0,0,0,PANAMA,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240
COROZO,0,0,0,0,0,0,0,0,0,0,0,90,90,90,90,90,90,90,90,90,90,90,90,0,CUATRICENTENARIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,85,85,85,85,85,0,ECUADOR220,0,0,0,0,0,0,0,0,0,0,8,8,0,0,40,14,0,0,0,0,0,0,0,0,PANAMA,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240
COROZO,0,0,0,0,0,0,0,0,0,0,0,90,90,90,90,90,90,90,90,90,90,90,90,0,CUATRICENTENARIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ECUADOR220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5,0,0,0,0,60,0,0,0,PANAMA,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240
COROZO,0,0,0,0,0,0,0,0,0,0,0,90,90,90,90,90,90,90,90,90,90,90,90,0,CUATRICENTENARIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ECUADOR220,0,0,0,0,0,0,0,0,0,65,124,151,91,151,195,149,0,0,0,0,20,0,0,0,PANAMA,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240
