"ANTIOQUI",577,542,537,545,602,678,769,849,912,963,1008,1042,1031,999,969,948,936,977,1183,1189,1084,926,807,685
"ATLANTIC",427,411,398,390,391,394,383,408,455,475,486,493,475,482,500,503,497,507,551,537,535,523,498,462
"BOGOTA",1112,1048,1029,1035,1094,1202,1290,1429,1576,1665,1719,1767,1758,1706,1680,1674,1659,1638,1981,1997,1968,1737,1487,1259
"BOLIVAR",306,294,287,281,281,280,268,277,273,283,289,296,296,300,306,307,327,337,369,371,367,359,350,325
"CAUCANAR",115,109,105,108,116,152,191,192,193,201,202,223,197,185,182,195,197,211,290,304,268,222,175,145
"CERROMAT",297,290,290,290,289,288,282,291,298,293,292,294,302,301,307,312,305,314,368,374,369,341,326,308
"CHIVOR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CORDOSUC",197,190,184,180,180,187,174,173,205,210,217,225,218,218,231,233,206,213,270,274,261,254,235,217
"CQR",238,223,219,217,228,257,278,304,328,344,364,380,364,357,358,354,355,373,463,479,454,393,333,282
"ECUADOR138",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ECUADOR220",0,0,0,0,0,0,0,0,0,94,57,82,81,129,148,93,40,30,230,195,0,0,0,0
"GCM",377,363,355,350,349,346,324,326,345,357,367,382,371,379,397,399,396,421,486,482,480,460,430,399
"HUILACAQ",89,84,81,81,81,89,96,106,119,126,136,142,135,132,140,143,143,145,189,191,177,154,127,105
"LAMIEL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MAGDAMED",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"META",123,117,115,113,114,118,117,130,147,156,163,169,165,162,162,161,161,162,191,188,185,171,154,135
"NORDESTE",694,668,661,649,666,687,692,742,806,838,869,885,853,860,878,879,871,906,1050,1045,996,912,837,745
"PAGUA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SANCARLO",65,67,68,69,71,66,67,71,74,74,73,73,77,78,75,75,74,77,87,84,80,75,75,71
"TOLIMA",130,124,121,120,122,131,130,143,156,166,174,179,174,173,178,180,177,179,222,228,216,194,170,147
"VALLECAU",563,539,525,522,535,580,607,669,747,793,845,880,844,838,846,854,840,825,966,966,934,837,743,642
"Total",5310,5069,4975,4950,5119,5455,5668,6110,6634,7038,7261,7512,7341,7299,7357,7310,7184,7315,8896,8904,8374,7558,6747,5927
