"ANTIOQUI",635,601,588,599,660,779,874,938,998,1034,1077,1111,1096,1064,1055,1053,1053,1064,1213,1198,1131,911,791,692
"ATLANTIC",516,502,487,474,467,468,454,482,534,556,573,585,559,571,590,588,576,590,621,615,618,603,587,551
"BOGOTA",1256,1176,1151,1147,1239,1430,1609,1761,1881,1936,1981,2018,1993,1983,1991,2002,1990,1976,2216,2130,2039,1820,1633,1428
"BOLIVAR",345,335,329,321,317,316,311,311,331,343,352,358,358,363,368,368,365,365,409,410,408,398,388,367
"CAUCANAR",121,114,112,114,129,169,201,196,203,204,213,216,199,190,199,198,203,225,294,293,261,218,176,146
"CERROMAT",290,285,283,282,286,288,281,288,295,293,294,298,299,303,304,307,305,314,347,357,351,335,320,306
"CHIVOR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CORDOSUC",213,204,196,191,191,200,185,188,208,215,221,227,216,217,224,227,227,239,283,281,273,262,245,227
"CQR",253,238,230,232,243,276,302,322,344,361,384,397,376,371,374,376,374,384,477,479,451,392,338,288
"ECUADOR138",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ECUADOR220",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,120,120,0,0,0
"GCM",424,408,398,394,390,383,360,366,390,404,419,435,426,443,461,459,460,469,526,522,528,511,489,456
"HUILACAQ",99,95,92,89,91,97,105,117,130,140,148,155,147,144,150,155,151,152,188,192,183,157,135,114
"LAMIEL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MAGDAMED",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"META",113,108,105,105,107,110,111,126,142,154,162,168,165,166,164,164,162,167,182,181,172,155,145,122
"NORDESTE",723,702,696,701,714,750,797,844,889,919,932,1043,1045,1081,1084,1087,1076,1133,1180,1151,1115,1023,951,754
"PAGUA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SANCARLO",63,67,68,70,71,71,68,69,72,76,74,74,70,75,72,73,74,79,89,80,77,70,70,69
"TOLIMA",129,123,121,119,121,127,132,145,158,168,176,183,177,180,183,182,180,179,212,213,201,182,161,143
"VALLECAU",622,596,575,574,584,620,643,711,795,839,905,946,916,901,908,926,911,885,1026,1018,981,870,789,698
"Total",5802,5554,5431,5412,5610,6084,6433,6864,7370,7642,7911,8214,8042,8052,8127,8165,8107,8221,9383,9240,8909,7907,7218,6361
