"ANTIOQUI",658,626,611,615,653,713,778,855,941,982,1034,1062,1048,999,954,922,915,927,1053,1093,1023,892,785,704
"ATLANTIC",438,424,412,404,404,406,401,409,447,474,489,495,487,478,470,464,457,453,522,526,516,497,479,458
"BOGOTA",1217,1149,1115,1111,1158,1246,1330,1495,1662,1757,1819,1833,1801,1721,1633,1593,1574,1564,1923,1928,1900,1656,1423,1254
"BOLIVAR",313,304,294,288,283,285,274,274,290,301,311,316,313,314,315,315,309,308,366,373,363,349,336,324
"CAUCANAR",134,125,121,123,128,148,177,195,211,213,220,226,218,203,195,195,199,214,288,305,276,236,192,158
"CERROMAT",302,298,292,296,299,298,293,293,301,299,303,303,306,300,304,304,301,308,353,364,356,336,326,315
"CHIVOR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CORDOSUC",200,193,187,183,184,188,178,171,179,183,189,192,190,187,188,187,183,186,240,264,255,242,226,213
"CQR",256,242,231,229,236,251,263,292,327,345,361,373,371,354,343,335,332,341,426,455,435,381,328,286
"ECUADOR138",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ECUADOR220",0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,100,50,59,0,0,0
"GCM",395,382,371,365,363,358,339,336,351,359,369,379,376,379,384,382,372,372,458,472,472,454,435,416
"HUILACAQ",97,92,89,87,88,91,94,104,117,127,133,140,136,133,133,133,131,129,180,185,176,154,133,112
"LAMIEL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MAGDAMED",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"META",138,136,133,131,131,134,131,140,157,167,175,179,177,174,171,168,167,166,196,196,194,181,166,151
"NORDESTE",729,697,683,678,681,705,699,749,818,858,887,900,895,878,880,872,860,856,998,1028,986,904,833,771
"PAGUA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SANCARLO",60,60,62,62,64,65,66,68,66,65,65,64,62,63,65,68,69,72,77,75,73,67,64,59
"TOLIMA",139,132,129,125,127,129,131,143,156,166,173,178,177,173,172,171,169,173,219,225,215,195,172,153
"VALLECAU",590,561,544,545,542,560,574,626,704,759,801,838,815,788,760,746,734,733,882,927,880,782,706,629
"Total",5666,5421,5274,5242,5341,5577,5728,6150,6727,7055,7329,7486,7372,7144,6967,6855,6772,6802,8281,8466,8179,7326,6604,6003
