"ANTIOQUI",588,554,533,525,531,549,567,636,708,758,789,813,822,803,762,738,745,803,975,958,949,794,702,621
"ATLANTIC",441,428,417,408,401,399,380,381,391,396,401,408,415,418,416,415,410,416,516,504,507,496,473,446
"BOGOTA",1141,1067,1020,992,1002,1028,1018,1140,1295,1413,1444,1459,1458,1405,1343,1301,1312,1339,1728,1786,1751,1570,1350,1103
"BOLIVAR",314,305,298,291,286,282,266,260,265,271,275,282,287,289,288,285,284,289,350,355,356,349,334,317
"CAUCANAR",134,124,118,116,119,130,150,174,189,195,198,203,198,185,176,177,181,198,270,283,261,215,170,138
"CERROMAT",302,298,296,295,295,298,287,288,292,289,279,278,295,289,298,295,293,302,350,358,355,329,315,306
"CHIVOR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CORDOSUC",207,200,195,191,188,190,177,167,168,167,170,176,178,178,179,177,174,176,243,256,260,250,229,214
"CQR",250,232,222,216,216,221,216,237,264,284,300,310,312,305,292,283,281,293,380,417,401,353,302,260
"ECUADOR138",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ECUADOR220",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GCM",409,395,384,376,371,364,340,336,343,338,343,356,358,365,369,367,360,360,462,471,477,468,446,420
"HUILACAQ",96,92,91,85,84,87,85,93,102,106,115,117,118,118,116,114,115,118,167,172,167,145,121,102
"LAMIEL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MAGDAMED",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"META",133,128,126,125,122,125,119,124,134,141,147,151,153,150,148,146,146,147,181,183,183,169,153,138
"NORDESTE",698,678,663,646,639,660,635,646,691,722,744,757,757,752,742,746,729,818,975,1022,1020,941,849,714
"PAGUA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SANCARLO",55,56,57,59,61,64,65,66,68,67,66,66,66,65,63,63,63,68,73,67,66,60,56,56
"TOLIMA",137,131,126,124,121,121,118,128,139,146,150,157,157,156,154,152,152,163,202,210,202,183,161,143
"VALLECAU",549,510,493,478,471,474,454,489,531,568,603,632,653,641,625,603,596,621,767,797,786,726,652,575
"Total",5454,5198,5039,4927,4907,4992,4877,5165,5580,5861,6024,6165,6227,6119,5971,5862,5841,6111,7639,7839,7741,7048,6313,5553
