"ANTIOQUI",637,604,593,604,661,793,878,946,1001,1041,1090,1125,1107,1079,1073,1067,1058,1038,1174,1194,1121,972,844,724
"ATLANTIC",503,487,475,464,461,458,449,481,534,553,565,572,554,568,594,592,579,560,577,598,610,603,586,546
"BOGOTA",1164,1115,1096,1111,1261,1572,1659,1738,1845,1891,1934,1937,1884,1855,1871,1878,1878,1886,2141,2141,2076,1773,1511,1309
"BOLIVAR",336,327,319,313,307,299,288,306,331,341,351,357,359,365,374,370,366,354,372,399,400,394,378,357
"CAUCANAR",120,114,112,116,128,170,205,196,197,202,212,217,200,189,193,199,205,214,279,300,274,222,177,138
"CERROMAT",304,300,296,293,299,301,295,302,309,309,306,306,315,314,323,322,325,319,360,377,373,353,333,320
"CHIVOR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CORDOSUC",203,195,191,186,186,187,173,177,196,206,215,223,214,219,231,231,228,219,251,277,282,269,248,227
"CQR",241,228,218,218,228,268,291,306,327,348,372,382,365,359,364,363,364,380,460,481,459,398,337,286
"ECUADOR138",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ECUADOR220",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GCM",424,410,399,392,389,374,349,358,383,397,410,425,420,441,461,457,443,424,477,516,523,513,488,459
"HUILACAQ",94,89,86,85,87,98,107,118,129,140,146,153,143,143,150,153,152,149,189,194,184,158,131,108
"LAMIEL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MAGDAMED",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"META",101,98,95,95,96,105,105,115,129,135,145,150,144,144,146,146,143,143,166,169,165,146,127,109
"NORDESTE",694,683,670,665,674,717,733,789,848,969,1000,1009,967,978,1013,1026,1032,1020,1097,1117,1092,1054,945,755
"PAGUA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SANCARLO",59,66,65,68,68,68,65,66,71,75,75,72,70,75,74,74,75,76,84,80,77,73,71,66
"TOLIMA",124,119,117,115,117,128,131,142,153,162,169,174,169,171,176,175,173,169,204,213,203,184,161,140
"VALLECAU",610,574,567,551,574,624,653,705,790,842,904,938,911,907,921,930,913,889,999,1019,1001,885,794,694
"Total",5614,5409,5299,5276,5536,6162,6381,6745,7243,7611,7894,8040,7822,7807,7964,7983,7934,7840,8830,9075,8840,7997,7131,6238
