"ANTIOQUI",659,623,615,622,675,812,897,957,1009,1050,1101,1141,1122,1088,1078,1072,1062,1048,1182,1215,1139,983,853,733
"ATLANTIC",530,510,495,484,481,479,466,499,552,576,596,607,585,600,625,622,611,593,609,638,639,631,616,578
"BOGOTA",1172,1121,1100,1118,1263,1593,1681,1769,1870,1921,1974,1994,1934,1906,1907,1900,1897,1914,2160,2176,2116,1800,1548,1341
"BOLIVAR",368,363,356,349,345,340,323,338,362,375,389,394,391,398,406,404,401,393,421,437,443,434,427,404
"CAUCANAR",121,115,112,115,128,171,207,198,199,202,212,220,200,186,194,193,201,211,281,301,266,222,177,139
"CERROMAT",301,295,291,294,297,300,291,297,306,304,301,307,311,314,320,324,322,315,352,371,368,346,330,309
"CHIVOR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CORDOSUC",209,203,196,193,193,195,182,183,201,206,212,224,212,217,234,234,227,218,253,274,268,261,239,215
"CQR",251,237,229,228,242,279,304,319,341,358,381,393,375,369,373,372,374,383,462,485,459,399,339,286
"ECUADOR138",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ECUADOR220",250,250,260,260,270,200,170,170,160,140,140,110,110,110,110,110,110,100,170,170,220,110,180,240
"GCM",435,418,408,403,402,387,360,367,389,402,497,512,511,516,532,530,520,519,555,574,592,600,585,475
"HUILACAQ",96,93,90,88,89,98,109,118,131,141,147,152,145,144,153,156,154,153,191,195,185,159,134,111
"LAMIEL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MAGDAMED",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"META",114,109,107,107,109,116,117,127,141,149,156,159,156,154,160,159,157,155,178,180,172,154,134,117
"NORDESTE",722,700,684,681,693,831,845,900,955,986,1028,1029,987,1010,1037,1033,1029,1021,1117,1135,1104,1020,944,772
"PAGUA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SANCARLO",62,67,66,68,69,70,67,67,71,75,76,72,70,75,74,72,73,74,85,82,77,72,70,68
"TOLIMA",129,124,122,121,122,132,136,149,159,170,176,181,177,177,181,183,180,177,209,219,211,190,166,146
"VALLECAU",624,587,585,569,589,639,669,718,816,861,917,955,918,914,940,939,928,905,998,1032,994,894,803,707
"Total",6043,5815,5716,5700,5967,6642,6824,7176,7662,7916,8303,8450,8204,8178,8324,8303,8246,8179,9223,9484,9253,8275,7545,6641
