"ANTIOQUI",626,597,588,600,670,800,889,940,997,1037,1080,1100,1083,1055,1039,1032,1035,1041,1205,1216,1107,956,823,716
"ATLANTIC",428,413,402,393,390,402,403,425,470,491,503,509,490,496,517,520,511,502,540,539,530,513,488,457
"BOGOTA",1187,1133,1108,1104,1229,1549,1649,1720,1847,1917,1972,1995,1947,1908,1910,1901,1888,1858,2090,2107,2070,1804,1575,1371
"BOLIVAR",313,301,294,286,281,284,279,283,309,320,333,337,336,340,343,342,341,341,379,380,376,365,352,334
"CAUCANAR",129,121,119,118,131,171,205,204,208,210,221,224,207,195,195,200,207,223,303,318,288,239,192,151
"CERROMAT",291,290,287,290,292,302,295,294,302,296,296,297,304,309,312,310,310,315,357,367,361,335,321,309
"CHIVOR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CORDOSUC",199,193,186,181,182,190,182,175,181,188,197,204,197,200,213,213,210,208,258,269,262,251,232,214
"CQR",249,234,227,225,236,275,308,322,339,357,381,390,375,365,367,364,366,377,450,477,454,395,340,289
"ECUADOR138",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ECUADOR220",0,0,0,0,0,0,0,0,0,0,22,35,1,12,38,0,0,0,50,0,70,0,0,0
"GCM",389,379,370,364,360,361,343,342,358,364,373,486,482,493,508,510,503,495,568,576,579,568,544,421
"HUILACAQ",99,94,92,88,89,95,102,111,124,134,143,149,142,139,146,148,147,145,180,194,187,164,142,118
"LAMIEL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MAGDAMED",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"META",137,133,131,129,131,138,138,146,164,172,178,183,180,180,183,183,183,181,208,207,205,188,170,154
"NORDESTE",616,598,578,567,579,621,632,683,733,770,792,900,860,875,903,908,897,914,1026,1035,990,910,832,667
"PAGUA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SANCARLO",67,69,68,68,70,72,70,73,72,74,72,72,69,70,71,73,71,75,85,84,79,72,71,69
"TOLIMA",130,126,122,120,123,132,140,149,160,171,178,182,177,175,174,180,180,180,215,228,215,197,172,152
"VALLECAU",592,561,543,539,555,602,625,697,771,821,874,907,881,868,884,870,869,851,968,988,946,844,764,689
"Total",5452,5242,5115,5072,5318,5994,6260,6564,7035,7322,7615,7970,7731,7680,7803,7754,7718,7706,8882,8985,8719,7801,7018,6111
