"ANTIOQUI",646,613,601,611,673,818,904,954,1000,1039,1084,1115,1091,1059,1051,1049,1044,1044,1171,1168,1087,959,840,729
"ATLANTIC",439,425,415,409,408,420,417,437,483,505,519,527,510,519,544,546,536,521,562,563,558,537,509,481
"BOGOTA",1223,1152,1130,1137,1253,1559,1671,1719,1818,1893,1955,2009,1954,1910,1881,1863,1844,1831,2138,2120,2100,1818,1565,1354
"BOLIVAR",306,293,287,282,279,285,275,280,298,311,324,332,330,333,342,342,339,337,374,375,373,363,349,332
"CAUCANAR",127,121,119,120,135,181,222,212,212,214,225,231,211,198,200,207,212,227,302,317,285,236,190,151
"CERROMAT",301,296,290,295,297,314,307,300,306,303,307,311,320,320,327,328,315,319,355,365,362,341,326,316
"CHIVOR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CORDOSUC",202,196,189,186,187,198,184,176,187,193,202,210,203,204,217,217,215,210,253,271,268,259,243,221
"CQR",246,233,225,226,237,279,307,321,338,353,373,385,370,363,364,363,364,370,450,469,450,390,337,288
"ECUADOR138",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ECUADOR220",0,0,0,0,0,0,0,0,0,10,71,80,48,35,71,19,0,0,0,0,0,0,0,0
"GCM",406,392,382,376,372,374,353,351,368,375,390,403,393,409,426,428,418,478,562,581,595,581,558,443
"HUILACAQ",97,91,88,87,88,98,107,113,124,131,139,144,136,135,141,144,145,143,177,190,181,154,130,110
"LAMIEL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MAGDAMED",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"META",137,133,129,128,129,139,138,147,161,170,175,181,176,174,179,179,178,175,201,199,198,180,163,146
"NORDESTE",715,674,671,659,672,733,741,780,820,853,877,957,925,939,971,989,993,978,1098,1133,1097,1003,918,757
"PAGUA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SANCARLO",70,68,70,70,72,75,70,71,70,71,72,70,70,72,72,73,74,74,86,84,78,73,72,70
"TOLIMA",133,129,122,122,125,137,140,150,162,171,179,186,180,178,183,185,182,183,218,228,215,197,172,152
"VALLECAU",609,574,557,555,570,617,656,717,799,851,906,944,919,906,922,914,907,889,1002,1017,977,868,780,694
"Total",5657,5390,5275,5263,5497,6227,6492,6728,7146,7443,7798,8085,7836,7754,7891,7846,7766,7779,8949,9080,8824,7959,7152,6244
