"ANTIOQUI",608,567,543,531,535,553,565,629,705,767,807,845,852,832,794,771,757,778,919,963,932,838,740,645
"ATLANTIC",488,470,455,443,436,424,406,414,422,433,441,449,450,453,450,445,437,435,529,535,535,533,521,497
"BOGOTA",1140,1072,1042,1028,1036,1044,1041,1162,1289,1377,1421,1452,1448,1404,1356,1334,1318,1343,1682,1731,1709,1494,1329,1198
"BOLIVAR",331,322,314,305,301,294,279,279,284,287,291,297,297,300,300,297,297,297,353,368,367,364,355,335
"CAUCANAR",134,123,119,118,119,132,152,174,191,196,197,199,195,184,176,174,178,194,268,289,262,214,168,140
"CERROMAT",295,291,287,286,286,288,279,282,283,285,277,277,293,289,294,293,287,300,341,352,346,325,314,302
"CHIVOR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CORDOSUC",193,187,181,179,176,174,164,157,157,157,160,167,169,170,170,170,168,171,231,247,247,237,220,204
"CQR",246,231,222,217,216,220,216,238,266,285,300,312,313,306,296,288,283,300,381,416,401,349,299,260
"ECUADOR138",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ECUADOR220",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0
"GCM",400,386,375,368,363,356,336,333,336,338,342,356,355,364,367,365,356,426,525,560,566,559,534,418
"HUILACAQ",98,93,88,86,85,85,84,91,99,105,110,115,113,118,116,115,113,114,163,169,164,141,116,99
"LAMIEL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MAGDAMED",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"META",98,90,89,88,86,86,82,91,102,110,115,119,123,122,122,120,119,122,155,155,153,136,118,105
"NORDESTE",681,661,646,634,632,625,615,632,666,752,770,798,799,793,788,784,783,827,965,987,970,900,821,690
"PAGUA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SANCARLO",59,59,61,61,62,64,65,68,69,69,68,68,69,66,65,65,64,68,75,69,65,61,61,59
"TOLIMA",130,123,118,115,113,114,110,118,129,136,141,146,146,144,143,142,142,152,185,195,188,171,150,134
"VALLECAU",564,525,510,498,496,489,466,507,549,590,625,655,672,663,648,625,613,625,799,828,815,750,672,598
"Total",5465,5200,5050,4957,4942,4948,4860,5175,5547,5887,6065,6255,6294,6208,6085,5988,5915,6152,7622,7864,7720,7072,6418,5684
