"ANTIOQUI",607,570,557,565,635,762,857,925,985,1034,1086,1131,1107,1079,1074,1062,1052,1036,1158,1190,1107,964,826,711
"ATLANTIC",497,479,466,457,453,453,443,485,543,567,584,597,583,596,619,619,606,581,598,619,634,628,612,571
"BOGOTA",1083,1028,1016,1036,1176,1496,1586,1688,1812,1875,1936,1973,1925,1896,1897,1892,1867,1852,2083,2169,2165,1787,1521,1295
"BOLIVAR",349,341,334,326,323,320,309,321,347,361,374,384,379,383,390,390,383,375,401,420,418,414,406,387
"CAUCANAR",113,108,106,108,120,162,200,189,197,199,209,216,199,189,190,194,203,217,280,299,268,215,173,136
"CERROMAT",293,290,284,283,286,290,283,291,298,297,294,293,308,301,315,317,313,310,346,359,356,338,320,305
"CHIVOR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CORDOSUC",201,193,188,183,181,184,171,174,189,196,203,211,210,212,227,228,224,214,236,262,256,249,233,213
"CQR",241,229,223,223,234,273,299,315,339,347,370,385,375,369,374,373,375,381,458,482,457,397,337,286
"ECUADOR138",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ECUADOR220",63,0,0,0,43,243,194,320,260,260,260,260,200,0,191,260,260,145,160,160,160,280,350,324
"GCM",434,420,408,402,397,390,365,370,382,388,399,494,491,514,535,533,522,496,568,608,619,620,597,475
"HUILACAQ",93,89,86,84,86,94,105,117,128,137,143,148,143,142,147,149,149,150,186,190,178,154,130,106
"LAMIEL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MAGDAMED",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"META",111,107,105,105,108,117,114,125,139,146,152,155,153,153,155,155,152,152,176,181,175,152,137,121
"NORDESTE",698,681,671,663,669,715,733,790,854,888,1025,1033,991,1006,1049,1057,1049,1044,1111,1128,1100,1036,954,758
"PAGUA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SANCARLO",58,63,63,65,66,68,65,67,72,75,76,73,71,75,76,74,75,75,82,79,76,72,70,66
"TOLIMA",128,124,120,119,121,131,133,145,158,166,173,178,172,173,178,178,176,174,207,217,207,186,162,143
"VALLECAU",581,557,537,532,551,601,631,696,782,846,902,942,922,908,931,929,924,890,991,1031,990,897,800,703
"Total",5550,5279,5164,5151,5449,6299,6488,7018,7485,7782,8186,8473,8229,7996,8348,8410,8330,8092,9041,9394,9166,8389,7628,6600
