"ANTIOQUI",619,586,580,587,648,774,868,939,990,1036,1086,1131,1107,1076,1065,1064,1063,1073,1206,1188,1100,976,837,719
"ATLANTIC",478,462,448,438,434,435,425,460,517,541,556,567,552,564,584,583,574,569,606,604,606,591,569,527
"BOGOTA",1065,1019,1002,1013,1150,1461,1566,1666,1792,1858,1922,1963,1919,1898,1910,1910,1903,1936,2160,2154,2093,1810,1542,1323
"BOLIVAR",336,324,317,310,306,301,293,309,330,343,352,360,357,364,376,374,368,372,409,416,414,407,394,371
"CAUCANAR",109,105,104,107,118,157,197,188,193,198,205,218,202,186,188,196,205,213,288,304,271,228,176,139
"CERROMAT",297,291,291,288,291,292,287,295,300,298,292,294,309,303,307,312,315,319,358,364,357,341,324,307
"CHIVOR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CORDOSUC",202,194,189,183,181,182,170,173,184,190,197,208,203,206,216,220,216,234,262,256,251,246,232,212
"CQR",240,228,223,221,232,268,291,308,336,354,375,391,376,369,371,370,372,386,473,476,450,389,329,281
"ECUADOR138",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ECUADOR220",0,0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,120,110,120,50,0,0
"GCM",390,376,364,360,355,347,326,333,353,364,384,472,465,487,500,497,487,509,588,590,594,568,541,414
"HUILACAQ",90,85,83,82,81,93,101,115,126,135,143,148,140,139,146,149,149,149,189,191,181,151,127,103
"LAMIEL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MAGDAMED",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"META",98,92,92,92,95,98,102,116,132,145,152,157,154,153,157,156,152,154,174,173,167,149,127,111
"NORDESTE",685,668,660,658,673,710,754,807,853,892,918,1035,1013,1038,1059,1056,1038,1079,1148,1144,1110,1026,934,740
"PAGUA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SANCARLO",56,61,62,64,64,65,63,64,68,72,73,70,67,72,71,69,71,75,85,79,75,70,68,65
"TOLIMA",126,121,117,115,116,126,129,140,152,162,169,175,169,170,176,176,174,173,206,211,203,184,159,139
"VALLECAU",568,543,526,525,538,591,619,682,781,829,884,928,901,887,908,910,905,871,979,1004,971,876,783,678
"Total",5359,5155,5058,5043,5282,5900,6191,6595,7107,7417,7758,8167,7984,7962,8084,8092,8042,8162,9251,9264,8963,8062,7142,6129
