"ANTIOQUI",630,590,566,556,563,571,581,629,703,769,823,864,878,853,808,783,775,787,903,967,927,861,775,689
"ATLANTIC",505,485,470,460,451,435,413,419,426,434,442,451,456,460,456,446,442,442,521,538,548,555,549,521
"BOGOTA",1133,1064,1023,1007,1011,1005,1012,1140,1300,1401,1458,1491,1486,1447,1379,1343,1327,1385,1671,1735,1728,1568,1362,1198
"BOLIVAR",347,339,333,328,321,311,295,302,307,311,317,319,321,320,319,319,314,315,363,383,389,389,383,364
"CAUCANAR",124,115,111,108,113,123,143,163,176,181,184,187,181,169,161,160,163,176,256,269,247,197,157,129
"CERROMAT",311,306,303,296,297,296,290,293,283,287,289,299,300,304,306,301,307,311,346,364,363,344,334,318
"CHIVOR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CORDOSUC",203,195,190,185,182,179,165,161,159,160,164,173,176,179,181,180,177,173,222,239,241,235,223,209
"CQR",252,236,226,221,219,222,217,239,266,287,303,317,319,312,299,294,290,297,382,418,406,356,309,268
"ECUADOR138",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ECUADOR220",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GCM",433,419,406,399,393,376,346,344,344,344,350,360,364,374,376,376,367,446,524,565,579,577,561,442
"HUILACAQ",101,95,92,89,88,87,87,93,104,111,114,119,118,121,118,117,116,118,170,174,169,149,126,108
"LAMIEL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MAGDAMED",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"META",104,100,98,97,94,95,92,100,110,118,124,129,130,126,122,122,120,123,151,154,152,134,119,106
"NORDESTE",712,692,674,661,657,649,640,664,700,729,753,763,764,759,750,747,741,861,1004,1066,1049,995,928,742
"PAGUA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SANCARLO",69,70,66,68,67,70,75,78,76,78,79,77,79,80,82,82,81,79,84,81,76,72,73,73
"TOLIMA",132,124,120,117,115,116,114,121,131,140,145,150,154,151,150,148,146,148,183,193,189,171,151,135
"VALLECAU",582,551,522,507,508,513,478,515,559,600,637,668,688,678,660,639,634,645,793,835,834,765,687,616
"Total",5638,5381,5200,5099,5079,5048,4948,5261,5644,5950,6182,6367,6414,6333,6167,6057,6000,6306,7573,7981,7897,7368,6737,5918
