"ANTIOQUI",628,590,568,560,588,647,715,792,864,915,956,978,972,921,880,853,839,893,1097,1102,1046,875,768,674
"ATLANTIC",429,416,402,394,392,393,381,394,425,447,457,461,451,443,438,434,425,442,513,507,502,484,465,441
"BOGOTA",1141,1076,1041,1029,1071,1121,1132,1255,1405,1509,1581,1621,1600,1544,1483,1432,1407,1425,1795,1806,1787,1574,1360,1182
"BOLIVAR",315,302,292,283,279,279,266,266,280,291,297,297,296,295,292,290,289,304,375,377,368,338,328,313
"CAUCANAR",121,107,107,109,122,132,169,166,193,195,208,210,206,178,179,181,187,198,275,291,265,219,175,140
"CERROMAT",302,295,292,292,292,291,282,286,293,290,290,286,301,300,299,303,299,310,363,371,367,327,319,310
"CHIVOR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CORDOSUC",199,193,188,184,184,190,178,170,175,176,179,183,183,180,180,179,179,199,261,267,252,235,221,211
"CQR",253,236,224,223,230,244,256,285,319,340,355,369,362,350,337,330,327,343,433,453,435,377,328,281
"ECUADOR138",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ECUADOR220",0,0,0,0,0,0,0,0,0,0,35,55,40,31,0,0,0,30,230,230,166,85,0,0
"GCM",379,365,356,351,347,342,320,322,336,342,347,358,353,358,358,356,352,379,460,458,458,437,414,393
"HUILACAQ",93,87,84,82,81,86,89,98,112,122,129,135,133,129,127,127,126,130,180,185,186,152,130,113
"LAMIEL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MAGDAMED",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"META",127,122,117,116,115,115,111,123,137,145,151,154,151,149,147,145,143,147,186,182,182,164,152,139
"NORDESTE",710,685,667,666,673,688,671,695,756,780,810,814,802,799,788,778,754,794,948,957,936,853,791,727
"PAGUA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SANCARLO",61,60,58,62,63,63,64,64,64,62,60,62,61,62,60,60,57,56,63,62,62,59,58,58
"TOLIMA",129,123,120,117,118,124,124,136,147,159,166,169,168,165,163,163,162,168,214,224,216,195,172,154
"VALLECAU",574,538,521,515,515,534,537,590,660,710,754,778,773,745,720,706,695,698,865,887,855,760,687,607
"Total",5461,5195,5037,4983,5070,5249,5295,5642,6166,6483,6775,6930,6852,6649,6451,6337,6241,6516,8258,8359,8083,7134,6368,5743
