"ANTIOQUI",670,639,622,625,647,698,764,854,947,1006,1056,1085,1074,1018,975,949,928,933,1051,1089,1032,906,798,708
"ATLANTIC",510,493,482,469,465,457,446,464,506,530,547,554,538,535,527,518,506,495,541,575,570,561,553,533
"BOGOTA",1217,1145,1117,1113,1172,1245,1356,1533,1700,1793,1857,1860,1831,1745,1660,1616,1592,1646,1907,1926,1907,1663,1432,1257
"BOLIVAR",356,345,336,330,323,313,296,307,323,333,340,346,344,343,344,338,337,332,370,400,392,383,379,369
"CAUCANAR",127,120,117,118,124,146,171,189,199,205,211,216,209,195,188,189,193,205,282,295,267,219,177,145
"CERROMAT",313,308,305,304,302,305,300,300,301,299,305,311,306,311,309,309,315,314,350,363,360,344,328,318
"CHIVOR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CORDOSUC",199,194,187,184,182,181,166,167,179,184,191,192,192,194,195,194,192,186,218,246,242,235,222,209
"CQR",259,243,234,233,238,252,264,295,327,348,367,377,374,358,348,342,337,343,425,452,431,378,327,284
"ECUADOR138",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ECUADOR220",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GCM",419,406,391,383,378,362,340,343,356,363,378,387,389,396,402,400,390,465,539,578,579,569,553,440
"HUILACAQ",98,93,91,91,91,94,97,108,122,131,137,141,139,135,136,135,133,132,182,186,180,156,135,116
"LAMIEL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MAGDAMED",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"META",96,93,92,91,91,93,97,105,118,129,136,139,138,135,134,134,132,132,158,162,156,141,127,113
"NORDESTE",628,608,594,585,595,603,606,661,728,762,791,793,773,761,753,741,733,852,979,1019,985,908,830,658
"PAGUA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SANCARLO",73,71,70,70,72,72,71,74,73,76,78,74,75,76,76,78,76,77,82,77,75,69,66,67
"TOLIMA",135,128,124,122,121,126,127,140,154,164,171,176,174,171,171,170,167,167,202,213,204,187,165,146
"VALLECAU",636,600,584,569,582,600,595,659,739,801,847,875,867,828,810,787,772,769,922,954,930,825,750,664
"Total",5736,5486,5346,5287,5383,5547,5696,6199,6772,7124,7412,7526,7423,7201,7028,6900,6803,7048,8208,8535,8310,7544,6842,6027
