"ANTIOQUI",586,556,549,557,634,769,839,870,952,997,1047,1063,1035,1001,1000,986,1010,1025,1180,1192,1167,928,773,657
"ATLANTIC",443,427,414,408,407,413,407,431,480,500,511,513,499,505,523,524,517,524,571,570,559,545,513,479
"BOGOTA",1141,1088,1058,1063,1149,1335,1483,1602,1735,1819,1867,1918,1898,1848,1838,1822,1798,1773,2055,2090,2047,1798,1529,1293
"BOLIVAR",312,302,294,288,285,287,277,284,305,315,323,333,331,333,341,340,338,344,389,388,384,369,357,337
"CAUCANAR",130,123,122,125,136,184,218,211,210,214,222,230,209,198,204,208,217,235,326,324,289,238,189,152
"CERROMAT",297,289,291,291,299,298,247,208,215,215,218,219,220,221,226,228,228,235,277,330,374,340,322,308
"CHIVOR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CORDOSUC",201,195,189,186,187,193,182,179,191,194,199,205,198,195,206,209,207,216,275,277,266,254,234,215
"CQR",241,225,219,218,228,258,279,303,326,344,365,378,363,352,355,353,353,369,460,477,452,391,332,279
"ECUADOR138",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ECUADOR220",0,0,0,0,0,0,0,0,0,55,126,130,35,97,122,104,35,3,10,20,121,75,0,0
"GCM",396,383,374,367,363,359,341,340,362,370,378,389,381,385,402,403,393,401,487,487,492,474,449,425
"HUILACAQ",93,88,84,83,84,90,98,108,122,129,137,144,137,136,143,146,144,146,192,196,184,159,131,108
"LAMIEL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MAGDAMED",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"META",137,133,130,126,127,129,130,142,159,170,176,183,180,181,184,184,182,181,211,206,202,188,169,151
"NORDESTE",705,682,670,657,668,695,699,762,832,849,877,884,854,860,890,884,870,919,1054,1036,992,910,826,745
"PAGUA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SANCARLO",72,74,73,73,75,76,75,78,81,79,79,77,80,81,82,82,81,85,95,88,88,79,76,76
"TOLIMA",128,122,119,118,122,128,129,141,152,164,172,177,171,170,175,175,174,177,223,229,217,193,165,141
"VALLECAU",570,550,534,531,548,595,622,685,765,813,862,901,877,859,872,866,854,847,985,1003,946,847,756,647
"Total",5452,5237,5120,5091,5312,5809,6026,6344,6887,7227,7559,7744,7468,7422,7563,7514,7401,7480,8790,8913,8780,7788,6821,6013
