"ANTIOQUI",633,605,590,593,657,803,878,946,1001,1036,1084,1124,1097,1066,1057,1054,1059,1058,1189,1204,1120,982,841,711
"ATLANTIC",475,456,444,437,439,445,435,473,530,550,568,577,560,571,593,594,584,563,589,619,615,602,573,531
"BOGOTA",1186,1139,1122,1128,1266,1578,1654,1736,1834,1890,1942,1970,1923,1896,1907,1890,1886,1855,2133,2157,2082,1832,1564,1341
"BOLIVAR",328,316,310,304,300,301,290,304,327,340,350,360,359,366,370,366,363,355,388,404,403,399,383,350
"CAUCANAR",127,122,120,123,135,187,223,208,209,215,222,228,210,199,204,209,218,235,310,319,285,237,187,149
"CERROMAT",292,290,289,287,286,296,290,295,300,299,301,304,302,303,309,310,312,309,351,360,356,332,318,305
"CHIVOR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CORDOSUC",189,183,174,171,174,176,165,168,184,191,198,205,198,198,208,213,213,206,245,267,266,252,232,211
"CQR",243,231,224,226,236,280,296,305,327,343,364,377,358,352,358,357,357,367,447,466,441,380,321,269
"ECUADOR138",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ECUADOR220",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,230,200,64,0,0,0
"GCM",411,395,385,379,377,367,344,348,369,386,399,488,479,504,521,519,506,501,541,574,568,561,543,437
"HUILACAQ",93,88,85,83,86,97,107,115,126,134,142,149,144,144,152,153,154,151,192,195,180,157,130,110
"LAMIEL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MAGDAMED",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"META",90,86,83,83,87,94,96,107,122,129,138,145,142,140,143,138,139,140,165,164,156,138,121,104
"NORDESTE",694,678,661,649,676,719,737,788,842,873,906,982,937,964,1010,1015,1006,1013,1119,1130,1098,1003,914,751
"PAGUA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SANCARLO",66,70,69,67,72,75,70,70,71,72,73,71,69,73,76,75,73,75,88,84,81,74,71,68
"TOLIMA",124,119,117,115,118,130,132,140,150,160,168,171,167,170,175,173,171,169,207,216,204,185,159,138
"VALLECAU",574,552,537,535,554,607,631,682,763,815,867,901,864,860,884,885,870,855,983,986,949,841,746,644
"Total",5525,5330,5210,5180,5463,6155,6348,6685,7155,7433,7722,8052,7809,7806,7967,7951,7911,7882,9177,9345,8868,7975,7103,6119
