"ANTIOQUI",640,610,596,610,682,831,913,962,1009,1047,1092,1116,1098,1067,1056,1050,1055,1053,1217,1210,1123,979,831,717
"ATLANTIC",441,425,414,408,408,421,420,438,486,507,524,531,511,520,543,547,538,523,563,571,563,547,515,479
"BOGOTA",1193,1142,1117,1137,1265,1595,1676,1743,1840,1874,1926,1962,1907,1882,1879,1865,1887,1837,2163,2168,2148,1870,1563,1311
"BOLIVAR",305,295,289,282,281,284,276,280,301,313,324,336,335,341,351,349,341,337,376,379,379,365,352,327
"CAUCANAR",125,118,118,119,134,182,225,210,208,214,223,228,210,198,204,211,219,230,304,319,285,241,186,146
"CERROMAT",302,298,293,296,300,310,299,298,306,305,309,307,319,316,324,328,311,319,358,368,362,342,324,313
"CHIVOR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CORDOSUC",206,198,192,188,189,198,184,177,190,193,201,210,203,205,220,221,216,211,258,276,271,260,238,217
"CQR",243,228,223,221,232,277,308,318,334,349,372,385,365,359,362,363,362,373,451,476,454,387,328,277
"ECUADOR138",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ECUADOR220",0,0,0,0,0,0,0,0,0,0,94,89,82,100,88,56,0,0,0,0,0,0,0,0
"GCM",402,388,380,373,373,376,354,352,371,382,396,477,471,493,467,468,460,478,565,589,606,587,554,432
"HUILACAQ",94,89,86,85,87,98,108,115,126,134,141,147,139,137,145,147,146,145,179,191,182,155,128,105
"LAMIEL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MAGDAMED",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"META",132,128,125,123,126,136,135,142,157,166,173,177,175,173,179,178,178,175,204,203,197,178,160,141
"NORDESTE",679,666,656,649,657,725,741,758,807,852,879,963,929,947,976,981,980,965,1096,1119,1091,1013,931,759
"PAGUA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SANCARLO",64,68,69,69,70,75,72,68,68,72,73,71,71,75,75,73,73,72,86,83,79,76,74,72
"TOLIMA",131,127,124,123,124,134,138,147,157,168,173,179,173,174,180,178,173,176,215,223,212,193,166,147
"VALLECAU",599,570,551,550,565,619,656,718,793,841,895,935,902,897,908,905,898,876,1001,1009,981,875,775,676
"Total",5556,5350,5233,5233,5493,6261,6505,6726,7153,7417,7795,8113,7890,7884,7957,7920,7837,7770,9036,9184,8933,8068,7125,6119
