"ANTIOQUI",608,573,563,572,637,763,857,909,963,1007,1057,1089,1069,1033,1020,1009,1005,1036,1170,1167,1095,922,799,684
"ATLANTIC",443,425,413,404,403,413,409,430,473,490,502,511,494,495,518,517,508,502,544,541,541,521,496,465
"BOGOTA",1200,1138,1108,1113,1194,1379,1543,1682,1818,1894,1958,2004,1984,1929,1919,1905,1901,1923,2085,2092,2052,1785,1558,1372
"BOLIVAR",307,294,286,278,274,278,270,270,289,300,313,318,318,320,327,327,325,332,369,370,369,355,343,324
"CAUCANAR",129,123,120,119,131,172,207,206,209,211,221,226,208,196,195,200,206,223,302,317,288,239,192,150
"CERROMAT",306,304,300,302,304,307,297,301,310,301,301,303,311,316,320,320,319,324,370,377,377,349,333,317
"CHIVOR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CORDOSUC",201,193,186,181,181,189,179,183,194,198,204,213,205,202,213,215,213,209,262,269,263,250,232,215
"CQR",248,230,224,225,232,272,301,314,333,352,373,387,368,359,361,361,364,378,450,473,446,382,331,279
"ECUADOR138",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ECUADOR220",0,0,0,0,0,0,0,0,5,20,0,20,15,20,8,0,0,0,50,0,50,90,0,0
"GCM",391,380,369,364,361,359,342,340,356,363,373,386,377,385,399,400,391,391,469,475,481,461,439,414
"HUILACAQ",94,90,87,84,85,93,98,109,122,129,139,146,138,136,143,146,144,142,187,190,181,157,132,110
"LAMIEL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MAGDAMED",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"META",136,132,129,128,129,133,132,143,160,168,175,178,176,174,177,175,174,172,201,199,198,181,164,149
"NORDESTE",604,579,562,551,568,603,611,655,707,830,858,868,830,837,863,862,854,886,1012,1017,972,878,801,638
"PAGUA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SANCARLO",69,71,70,70,73,73,74,76,75,75,75,75,76,77,77,78,77,82,89,85,81,75,73,72
"TOLIMA",131,125,122,119,122,130,131,144,157,165,175,181,175,175,181,182,179,183,221,226,217,196,174,152
"VALLECAU",571,538,520,519,533,578,598,666,738,785,837,868,847,831,847,847,830,819,942,946,912,806,730,640
"Total",5438,5195,5059,5029,5227,5742,6049,6428,6909,7288,7561,7773,7591,7485,7568,7544,7490,7602,8723,8744,8523,7647,6797,5981
