"ANTIOQUI",669,641,629,637,694,822,906,974,1040,1082,1132,1168,1149,1120,1108,1104,1091,1074,1200,1219,1141,994,863,755
"ATLANTIC",518,500,485,473,467,467,454,487,542,566,581,590,570,592,621,622,605,578,611,622,628,621,604,563
"BOGOTA",1165,1115,1095,1110,1247,1570,1655,1747,1848,1898,1955,1981,1928,1898,1903,1902,1896,1899,2139,2151,2052,1816,1542,1335
"BOLIVAR",362,353,344,335,329,323,312,328,353,364,375,381,381,385,396,396,391,376,404,428,427,420,405,382
"CAUCANAR",120,114,112,115,126,167,209,193,196,203,214,221,201,190,193,201,207,217,286,297,276,231,180,142
"CERROMAT",300,296,294,291,295,298,289,299,306,305,304,303,311,312,320,319,321,315,354,367,365,348,330,319
"CHIVOR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CORDOSUC",202,195,189,185,184,191,178,180,197,205,212,219,208,213,227,227,224,218,255,273,275,262,243,232
"CQR",250,236,231,231,241,279,294,309,331,350,373,386,368,362,366,367,366,374,453,475,450,391,333,277
"ECUADOR138",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ECUADOR220",250,250,250,250,250,220,220,190,190,170,140,140,140,140,140,130,130,110,0,0,30,120,160,220
"GCM",420,405,394,387,383,370,344,355,379,394,477,491,495,525,546,546,531,507,591,623,631,620,593,472
"HUILACAQ",97,93,91,90,93,101,113,123,136,146,154,159,150,148,157,159,158,156,191,199,189,163,137,112
"LAMIEL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MAGDAMED",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"META",110,106,103,103,104,112,114,127,141,150,160,166,162,162,168,169,166,164,186,187,179,159,141,124
"NORDESTE",713,707,704,691,713,750,792,845,880,920,1046,1046,1033,1062,1068,1067,1049,1079,1161,1149,1110,1030,913,750
"PAGUA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SANCARLO",61,68,69,68,70,71,66,67,70,75,75,73,70,74,72,71,73,75,83,80,77,71,67,67
"TOLIMA",124,119,117,114,116,129,131,143,154,164,170,177,171,172,176,175,174,170,205,212,203,184,161,142
"VALLECAU",614,589,582,568,581,625,656,724,819,877,922,958,922,931,949,951,943,905,995,1016,993,885,793,701
"Total",5975,5787,5689,5648,5893,6495,6733,7091,7582,7869,8290,8459,8259,8286,8410,8406,8325,8217,9114,9298,9026,8315,7465,6593
