"ANTIOQUI",593,557,542,540,548,570,598,663,730,791,837,863,874,847,802,785,779,794,985,1004,958,852,754,636
"ATLANTIC",468,452,438,426,420,410,390,396,403,413,419,431,438,441,440,439,435,435,497,524,532,521,498,471
"BOGOTA",1152,1094,1069,1062,1084,1091,1108,1247,1402,1531,1615,1664,1677,1600,1514,1460,1433,1456,1896,1920,1916,1626,1409,1228
"BOLIVAR",324,315,307,298,295,289,271,271,274,278,283,289,292,294,297,296,294,292,334,356,358,358,345,332
"CAUCANAR",122,116,115,112,119,141,162,173,189,198,205,215,205,187,182,181,187,206,282,292,264,216,170,141
"CERROMAT",297,296,293,293,291,294,284,287,289,290,281,282,297,295,295,298,292,307,350,356,356,332,320,305
"CHIVOR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CORDOSUC",202,195,190,185,181,181,168,162,162,162,165,171,174,175,175,176,174,176,226,254,256,246,228,210
"CQR",239,225,217,217,216,224,223,247,274,289,310,325,329,315,303,294,292,312,409,432,410,350,295,250
"ECUADOR138",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ECUADOR220",0,0,0,0,0,0,0,0,0,0,71,115,113,55,50,49,0,0,147,94,0,0,0,0
"GCM",408,395,386,377,372,359,342,336,337,337,346,430,444,455,459,457,442,432,511,557,569,558,537,422
"HUILACAQ",90,86,80,80,79,81,85,90,97,105,108,115,115,114,112,110,110,111,164,170,163,138,112,95
"LAMIEL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MAGDAMED",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"META",95,92,91,89,89,89,86,96,103,110,113,116,118,114,113,111,112,117,145,147,142,119,103,91
"NORDESTE",697,672,654,648,651,656,645,669,684,713,722,808,806,816,819,810,802,817,965,1005,980,899,825,686
"PAGUA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SANCARLO",61,61,62,63,66,71,72,77,73,74,71,71,71,69,67,68,68,72,81,73,67,62,62,60
"TOLIMA",120,116,113,112,114,116,112,121,131,138,144,147,144,144,145,143,143,146,187,199,191,176,152,132
"VALLECAU",533,513,501,495,485,490,469,501,569,601,638,681,691,669,658,638,636,662,788,820,800,701,624,558
"Total",5401,5185,5058,4997,5010,5062,5015,5336,5717,6030,6328,6723,6788,6590,6431,6315,6199,6335,7967,8203,7962,7154,6434,5617
