"ANTIOQUI",628,598,592,601,670,812,897,939,989,1041,1090,1129,1096,1069,1053,1058,1055,1059,1213,1219,1154,971,847,714
"ATLANTIC",420,405,394,387,387,402,401,419,470,490,499,511,492,500,521,522,513,502,536,541,538,519,491,457
"BOGOTA",1161,1101,1079,1089,1229,1595,1652,1698,1810,1856,1902,1941,1886,1856,1863,1877,1857,1850,2144,2150,2131,1831,1543,1308
"BOLIVAR",304,292,285,280,278,284,276,278,295,304,313,320,317,321,333,339,334,330,368,377,374,363,345,318
"CAUCANAR",126,119,117,117,133,174,208,198,202,212,225,233,214,200,202,199,208,229,304,320,288,241,190,147
"CERROMAT",293,293,294,292,293,305,300,295,303,300,308,311,308,309,314,318,314,318,354,365,360,336,324,311
"CHIVOR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CORDOSUC",197,190,184,180,181,192,181,172,186,190,197,206,198,200,215,218,214,208,249,267,267,254,231,209
"CQR",244,230,224,224,233,278,309,316,336,351,373,386,369,364,364,366,363,378,456,480,459,395,332,280
"ECUADOR138",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ECUADOR220",0,0,0,0,0,0,0,0,0,0,51,60,51,71,51,51,0,0,0,0,60,0,0,0
"GCM",388,374,364,359,357,360,340,336,354,363,379,393,382,393,409,412,400,494,553,573,573,562,534,415
"HUILACAQ",94,91,87,84,88,98,108,114,127,134,145,150,141,140,150,152,147,146,188,193,183,155,128,106
"LAMIEL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MAGDAMED",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"META",136,132,130,129,130,140,139,147,162,172,178,183,178,178,182,184,181,179,207,205,204,188,168,151
"NORDESTE",712,683,676,673,687,747,753,797,857,888,918,1019,991,1008,1047,1050,1043,1033,1159,1177,1129,1025,929,763
"PAGUA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SANCARLO",65,66,67,68,71,73,71,71,70,71,72,71,69,70,72,72,71,73,83,81,79,71,69,67
"TOLIMA",128,124,122,121,121,131,133,144,158,167,174,181,174,174,179,178,176,179,220,225,213,192,165,145
"VALLECAU",576,553,537,538,552,611,634,694,773,820,869,907,869,870,887,888,872,855,965,991,955,847,746,644
"Total",5472,5251,5152,5142,5410,6202,6402,6618,7092,7359,7693,8001,7735,7723,7842,7884,7748,7833,8999,9164,8967,7950,7042,6035
