"ANTIOQUI",638,607,593,599,654,794,875,941,998,1035,1085,1130,1109,1088,1072,1066,1054,1035,1193,1209,1126,981,847,724
"ATLANTIC",525,507,494,483,480,470,459,494,548,568,582,591,573,586,610,610,598,579,589,624,620,612,593,559
"BOGOTA",1203,1146,1126,1135,1263,1569,1664,1752,1844,1896,1951,1978,1937,1898,1896,1898,1885,1875,2114,2133,2116,1845,1582,1352
"BOLIVAR",352,342,332,327,322,318,300,318,340,351,363,367,364,373,382,379,375,360,380,404,406,404,391,371
"CAUCANAR",127,121,118,121,133,172,204,212,217,223,232,233,215,207,207,203,214,226,289,298,263,219,177,155
"CERROMAT",291,286,283,280,284,291,285,291,294,287,290,302,301,309,310,312,315,311,348,368,362,345,324,305
"CHIVOR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CORDOSUC",194,187,181,178,179,182,170,172,187,190,194,203,197,200,213,218,215,212,243,273,267,261,242,220
"CQR",238,225,216,218,228,266,288,306,330,345,367,381,363,359,362,360,362,369,444,470,443,385,325,275
"ECUADOR138",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ECUADOR220",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,105,0,0,0,0
"GCM",452,433,421,418,413,394,367,371,391,401,414,514,506,531,551,553,531,506,553,607,625,615,593,470
"HUILACAQ",96,91,89,87,88,96,105,116,129,135,145,151,143,141,151,152,151,150,189,191,180,155,130,110
"LAMIEL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MAGDAMED",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"META",97,94,91,92,94,101,102,111,124,134,140,146,140,142,146,143,141,139,165,165,167,141,125,107
"NORDESTE",701,680,663,661,677,710,721,779,839,881,984,987,945,968,1013,1011,1003,979,1079,1108,1073,1010,929,759
"PAGUA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SANCARLO",60,65,64,67,68,69,65,66,70,76,76,72,70,74,74,72,74,73,85,80,77,72,72,68
"TOLIMA",131,125,123,122,125,136,140,149,161,170,177,182,177,177,183,183,180,180,213,224,214,192,168,148
"VALLECAU",612,573,562,553,581,617,647,702,798,849,903,932,905,891,911,915,908,892,992,1024,972,878,784,687
"Total",5717,5482,5356,5341,5589,6185,6392,6780,7270,7541,7903,8169,7945,7944,8081,8075,8006,7886,8993,9283,8911,8115,7282,6310
