"ANTIOQUI",666,629,620,628,691,824,915,974,1024,1061,1109,1148,1128,1097,1092,1086,1080,1071,1205,1203,1118,999,863,744
"ATLANTIC",528,507,495,485,481,477,462,493,547,570,588,598,579,597,621,616,602,586,626,636,634,625,606,571
"BOGOTA",1192,1134,1118,1125,1220,1384,1567,1731,1861,1935,1974,2004,1975,1913,1936,1948,1925,1938,2163,2170,2090,1817,1549,1368
"BOLIVAR",356,348,341,337,333,331,321,335,358,373,386,391,389,398,406,405,403,398,436,438,443,430,420,396
"CAUCANAR",121,115,111,114,124,165,206,197,200,208,219,220,202,189,193,198,205,214,284,304,268,219,174,139
"CERROMAT",301,295,291,294,298,299,292,298,306,304,301,307,310,314,320,324,322,317,355,369,366,349,334,311
"CHIVOR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CORDOSUC",207,202,195,194,194,192,180,181,196,203,209,219,210,218,230,233,226,220,259,272,269,263,247,214
"CQR",242,228,220,221,230,270,294,309,335,358,380,395,375,373,375,375,375,384,473,484,460,397,341,289
"ECUADOR138",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ECUADOR220",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,0,0,0
"GCM",433,417,407,403,403,384,359,364,389,401,414,506,500,521,538,536,526,518,576,593,605,590,574,462
"HUILACAQ",102,96,93,91,93,103,112,123,135,142,152,156,150,151,158,163,160,159,198,201,191,165,140,117
"LAMIEL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MAGDAMED",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"META",108,104,101,101,102,109,110,126,142,153,162,164,161,163,169,168,165,164,183,184,178,158,138,121
"NORDESTE",724,708,692,701,718,751,800,855,896,930,952,1059,1042,1044,1066,1060,1060,1091,1161,1156,1118,1052,945,765
"PAGUA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SANCARLO",62,67,67,69,70,70,68,68,72,76,76,73,70,75,74,72,74,76,86,82,77,73,71,69
"TOLIMA",129,123,121,119,120,130,132,146,155,167,173,179,172,174,180,180,179,176,211,222,213,191,167,147
"VALLECAU",620,590,587,568,589,642,672,736,821,878,935,961,931,929,949,947,931,903,1014,1025,987,881,800,698
"Total",5791,5563,5459,5450,5666,6131,6490,6936,7437,7759,8030,8380,8194,8156,8307,8311,8233,8215,9330,9439,9117,8209,7369,6411
