"ANTIOQUI",639,594,578,580,609,686,731,832,897,962,1011,1024,1013,956,916,888,887,911,1094,1096,1068,864,758,692
"ATLANTIC",455,438,425,415,414,415,407,415,451,474,486,486,476,471,467,462,456,468,545,539,527,514,496,473
"BOGOTA",1201,1136,1097,1091,1134,1191,1230,1406,1560,1660,1725,1748,1729,1659,1568,1528,1494,1511,1896,1932,1895,1662,1458,1275
"BOLIVAR",319,307,297,290,285,285,271,272,290,306,313,314,311,312,310,309,306,315,380,383,369,358,348,334
"CAUCANAR",134,126,121,121,132,152,179,194,207,211,217,222,214,200,195,196,200,219,302,306,276,230,188,156
"CERROMAT",306,299,293,296,301,300,290,293,297,298,297,296,308,301,306,310,307,315,365,374,366,331,322,312
"CHIVOR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CORDOSUC",201,193,187,184,185,190,179,173,181,182,186,189,189,186,187,186,184,200,262,269,256,244,228,216
"CQR",242,228,215,214,220,236,249,277,307,330,350,358,352,339,327,317,313,328,425,446,422,370,318,276
"ECUADOR138",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ECUADOR220",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,50,0,128,0
"GCM",391,378,368,362,360,355,334,332,346,357,367,373,368,369,371,369,364,372,472,473,470,452,433,414
"HUILACAQ",97,91,89,85,87,89,91,101,112,121,128,133,131,128,128,128,126,128,183,186,179,155,135,116
"LAMIEL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MAGDAMED",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"META",143,136,133,130,130,132,127,136,151,160,167,169,167,166,164,162,161,163,206,202,199,184,171,159
"NORDESTE",696,684,672,659,662,678,677,719,761,809,840,835,828,808,804,796,784,826,978,983,934,867,808,742
"PAGUA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SANCARLO",61,64,65,66,67,69,70,71,69,70,68,67,67,64,65,66,69,70,80,74,73,68,66,67
"TOLIMA",129,123,120,117,118,124,125,137,148,160,167,169,168,165,163,163,162,169,214,224,214,195,172,154
"VALLECAU",610,561,544,538,541,558,564,617,689,743,792,812,798,773,744,733,727,730,903,934,892,800,734,670
"Total",5624,5358,5204,5148,5245,5460,5524,5975,6466,6843,7114,7195,7119,6897,6715,6613,6540,6725,8355,8471,8190,7294,6763,6056
