"ANTIOQUI",596,557,549,558,614,715,803,868,931,980,1034,1066,1053,1017,993,979,969,1003,1187,1195,1108,902,789,664
"ATLANTIC",423,409,395,389,389,392,382,410,457,476,489,496,477,484,501,504,499,513,546,542,535,520,494,455
"BOGOTA",1123,1057,1032,1025,1100,1233,1362,1484,1639,1718,1781,1840,1819,1766,1751,1733,1732,1752,2037,2039,2033,1776,1522,1270
"BOLIVAR",301,293,286,279,278,277,267,280,301,308,319,330,325,326,335,337,334,343,388,384,382,366,356,334
"CAUCANAR",119,112,110,110,122,162,195,195,194,199,208,214,195,182,188,191,201,211,293,296,267,223,173,136
"CERROMAT",297,289,291,291,297,295,286,289,298,298,295,298,304,306,311,315,311,319,377,382,372,338,326,310
"CHIVOR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CORDOSUC",196,190,185,182,183,190,174,175,188,192,200,205,199,197,208,212,209,219,278,277,268,254,232,210
"CQR",247,233,224,223,229,257,276,301,323,341,362,376,363,354,354,352,350,363,461,484,456,394,339,280
"ECUADOR138",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ECUADOR220",0,0,0,0,0,0,0,0,0,24,70,67,42,43,81,56,0,0,200,160,200,81,0,0
"GCM",378,365,356,353,351,347,325,327,350,361,377,391,379,387,404,406,401,428,494,489,491,464,437,410
"HUILACAQ",92,88,85,83,85,92,96,109,121,129,137,143,134,134,141,146,143,143,190,191,183,157,128,109
"LAMIEL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MAGDAMED",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"META",132,129,124,122,123,125,123,138,155,165,172,178,175,177,180,180,178,178,209,204,201,187,169,150
"NORDESTE",700,679,662,651,662,689,694,756,830,849,881,887,857,866,893,892,878,921,1152,1135,1088,1006,923,755
"PAGUA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SANCARLO",69,70,70,71,71,69,68,73,76,74,75,74,78,78,77,77,75,79,89,85,82,76,75,73
"TOLIMA",128,122,118,118,121,130,132,143,156,164,170,177,171,173,176,177,175,178,218,227,217,190,164,138
"VALLECAU",567,547,528,527,546,595,617,679,759,803,857,894,870,859,876,881,861,847,977,982,952,845,751,640
"Total",5368,5140,5015,4982,5171,5568,5800,6227,6778,7081,7427,7636,7441,7349,7469,7438,7316,7497,9096,9072,8835,7779,6878,5934
