"ANTIOQUI",639,607,588,591,616,665,731,820,911,971,1017,1044,1042,988,943,905,893,887,1038,1066,1005,896,795,688
"ATLANTIC",498,480,468,457,454,444,436,455,494,518,530,540,526,523,516,505,496,486,530,566,561,547,539,522
"BOGOTA",1235,1162,1129,1135,1179,1245,1359,1534,1697,1797,1863,1878,1849,1755,1657,1635,1601,1600,1857,1880,1850,1645,1428,1255
"BOLIVAR",343,334,326,319,311,302,290,300,322,335,344,349,347,348,346,339,336,331,376,400,393,387,378,366
"CAUCANAR",116,116,115,115,122,141,164,184,198,207,217,227,217,201,200,195,195,206,274,291,262,207,177,145
"CERROMAT",307,303,298,296,295,297,291,293,296,287,291,297,300,301,301,302,307,306,345,360,356,339,325,311
"CHIVOR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CORDOSUC",208,201,192,188,186,180,166,169,179,183,188,195,194,190,192,192,187,185,221,255,249,240,228,215
"CQR",253,238,229,228,234,246,257,293,323,345,362,376,370,354,345,339,335,339,422,453,431,375,327,288
"ECUADOR138",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ECUADOR220",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GCM",445,430,416,406,399,383,362,367,382,388,403,410,412,421,426,425,412,482,551,588,606,592,576,468
"HUILACAQ",99,92,88,88,89,92,96,105,117,124,131,136,134,128,126,127,125,130,173,181,175,153,130,113
"LAMIEL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MAGDAMED",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"META",104,99,95,95,95,96,95,108,118,127,133,136,137,135,132,130,128,130,153,158,154,140,124,110
"NORDESTE",701,687,679,665,674,679,680,732,796,828,931,942,930,917,907,900,883,885,1011,1061,1015,957,866,728
"PAGUA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SANCARLO",71,70,70,68,71,71,69,71,71,72,76,73,76,76,76,78,76,75,82,78,73,71,65,65
"TOLIMA",134,129,125,122,122,127,128,140,152,162,169,174,172,169,168,167,164,164,200,212,203,184,162,144
"VALLECAU",621,588,574,562,573,590,589,651,726,780,829,864,843,816,791,763,762,761,905,937,906,800,728,644
"Total",5774,5536,5392,5335,5420,5558,5713,6222,6782,7124,7484,7641,7549,7322,7126,7002,6900,6967,8138,8486,8239,7533,6848,6062
