"ANTIOQUI",634,603,589,594,635,761,851,934,998,1040,1093,1132,1126,1085,1078,1068,1065,1101,1222,1195,1120,968,835,719
"ATLANTIC",514,494,481,470,464,465,452,484,538,560,576,586,568,585,608,610,602,595,623,624,631,617,598,555
"BOGOTA",1226,1148,1113,1111,1187,1329,1486,1650,1810,1884,1925,1964,1942,1890,1876,1865,1837,1874,2138,2183,2126,1913,1668,1407
"BOLIVAR",336,326,321,312,309,311,301,313,336,347,359,367,365,369,379,377,374,382,419,417,413,405,390,366
"CAUCANAR",116,111,110,113,128,174,207,196,195,197,210,215,197,186,192,197,206,227,295,299,267,217,175,131
"CERROMAT",297,266,246,217,201,204,198,206,211,211,215,216,219,220,225,225,244,275,333,363,358,340,326,311
"CHIVOR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CORDOSUC",210,203,197,192,191,196,184,185,199,212,221,225,216,220,228,233,227,237,283,277,275,262,246,226
"CQR",259,242,235,235,244,276,299,327,350,370,389,400,387,379,381,378,380,400,499,507,480,416,352,296
"ECUADOR138",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ECUADOR220",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GCM",429,413,403,394,388,380,355,362,387,399,414,429,422,440,459,458,444,451,522,527,527,516,493,461
"HUILACAQ",97,93,90,91,92,102,109,120,130,139,148,154,145,147,155,158,157,157,192,198,187,160,138,114
"LAMIEL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MAGDAMED",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"META",116,108,108,108,107,109,113,130,148,159,167,170,165,164,165,166,163,167,183,182,176,158,139,122
"NORDESTE",712,707,696,697,703,721,776,838,883,922,936,1042,1029,1053,1073,1055,1070,1122,1194,1176,1144,1040,946,750
"PAGUA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SANCARLO",61,69,69,71,69,68,66,67,73,78,77,74,70,73,73,71,76,79,89,80,77,71,70,69
"TOLIMA",124,120,119,118,119,126,129,142,155,164,171,177,173,176,178,180,179,179,218,220,210,189,164,142
"VALLECAU",595,578,563,552,569,621,631,708,794,845,905,944,918,905,921,926,913,890,1008,1020,992,879,794,694
"Total",5726,5481,5340,5275,5406,5843,6157,6662,7207,7527,7806,8095,7942,7892,7991,7967,7937,8136,9218,9268,8983,8151,7334,6363
