"ANTIOQUI",625,583,563,551,557,560,576,624,706,763,813,845,853,830,779,750,731,746,912,959,928,849,758,666
"ATLANTIC",511,490,474,462,454,435,418,424,433,442,451,461,466,469,467,462,459,459,536,554,559,562,551,524
"BOGOTA",1116,1044,1011,998,1001,1014,1008,1117,1267,1375,1430,1462,1467,1431,1372,1333,1321,1375,1719,1749,1732,1544,1348,1160
"BOLIVAR",343,337,330,322,318,309,283.39,284.37,298,300,280.62,284.79,314,317,319,319,319,319,364,383,386,387,383,367
"CAUCANAR",133,121,119,116,119,130,150,170,186,192,196,199,193,180,173,172,176,189,267,284,260,211,165,136
"CERROMAT",309,308,304,302,299,297,292,291,293,290,289,287,309,302,309,306,304,309,347,365,364,345,334,320
"CHIVOR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CORDOSUC",199,191,187,182,180,177,170.61,169.63,162,162,192.38,199.21,177,178,182,180,179,174,226,251,254,250,238,219
"CQR",254,234,225,221,220,221,217,240,266,286,299,315,316,310,299,292,291,297,380,413,405,356,310,268
"ECUADOR138",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ECUADOR220",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GCM",440,423,412,404,397,377,357,357,356,358,362,375,382,389,394,394,388,462,541,584,595,591,579,460
"HUILACAQ",98,94,91,89,87,88,86,93,102,111,113,118,121,121,119,118,119,119,165,171,166,146,125,108
"LAMIEL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MAGDAMED",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"META",104,98,96,95,94,93,90,96,106,112,118,122,124,123,120,118,117,119,146,150,145,132,121,106
"NORDESTE",697,676,671,661,654,651,768,776,816,848,868,881,874,866,865,860,855,856,972,1031,1011,964,904,713
"PAGUA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SANCARLO",68,70,69,71,69,75,77,77,76,78,78,76,76,78,79,79,77,74,81,77,73,69,70,69
"TOLIMA",132,124,120,117,117,118,115,124,132,141,147,155,155,153,153,152,150,151,186,198,191,173,152,135
"VALLECAU",586,544,523,520,513,514,481,517,559,602,645,675,700,685,665,651,648,656,810,862,845,761,697,624
"Total",5615,5337,5195,5111,5079,5059,5089,5360,5758,6060,6282,6455,6527,6432,6295,6186,6134,6305,7652,8031,7914,7340,6735,5875
