"ANTIOQUI",614,566,559,579,646,759,858,912,958,998,1044,1082,1055,1010,1002,1002,1006,1029,1210,1218,1117,947,794,673
"ATLANTIC",427,410,397,390,390,395,391,413,458,477,493,506,487,493,512,517,510,511,554,546,545,527,501,469
"BOGOTA",1166,1110,1080,1086,1185,1377,1538,1651,1781,1874,1919,1956,1918,1871,1881,1866,1836,1844,2134,2141,2110,1833,1533,1309
"BOLIVAR",308,298,294,286,283,287,278,285,301,310,314,323,317,321,329,328,327,337,384,388,383,371,356,332
"CAUCANAR",134,126,123,126,138,179,212,210,214,216,227,235,215,200,205,209,216,229,309,326,295,249,200,156
"CERROMAT",297,294,295,294,296,299,295,296,305,299,298,299,306,305,310,317,314,320,367,374,367,341,326,311
"CHIVOR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CORDOSUC",198,190,187,182,183,190,182,180,192,196,202,209,199,193,203,206,204,212,269,271,266,250,230,210
"CQR",247,231,225,224,232,267,292,311,335,350,370,386,370,361,361,359,357,371,460,474,450,388,331,278
"ECUADOR138",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ECUADOR220",0,0,0,0,0,0,0,0,0,0,0,22,0,40,93,81,0,0,40,40,40,0,0,0
"GCM",392,377,367,360,358,354,337,338,350,356,368,383,374,381,395,395,390,401,483,487,487,467,441,417
"HUILACAQ",95,90,87,87,86,93,100,110,123,133,141,149,140,138,146,148,148,147,190,195,184,158,128,107
"LAMIEL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MAGDAMED",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"META",144,139,136,134,135,138,137,150,167,178,187,194,189,187,189,189,187,187,214,212,210,192,169,152
"NORDESTE",703,683,661,658,669,710,726,771,834,864,887,910,870,864,904,907,902,1008,1129,1133,1089,1003,918,736
"PAGUA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SANCARLO",72,75,73,75,76,76,78,81,82,81,80,81,83,80,82,85,85,85,94,89,85,80,77,74
"TOLIMA",136,129,126,124,127,132,136,148,161,169,176,183,177,177,181,182,180,183,228,235,225,201,173,151
"VALLECAU",564,541,526,524,541,591,610,677,751,801,849,888,853,866,863,869,859,861,987,994,973,857,761,643
"Total",5497,5259,5136,5129,5345,5847,6170,6533,7012,7302,7555,7806,7553,7487,7656,7660,7521,7725,9052,9123,8826,7864,6938,6018
