"ANTIOQUI",623,592,587,597,665,803,888,927,980,1030,1078,1112,1087,1051,1040,1039,1044,1046,1224,1216,1162,948,827,696
"ATLANTIC",429,416,406,399,398,407,408,427,474,495,509,513,494,501,524,527,518,510,553,556,543,525,494,459
"BOGOTA",1189,1136,1110,1112,1221,1548,1639,1711,1828,1889,1944,1971,1923,1919,1932,1924,1897,1855,2192,2163,2126,1825,1544,1327
"BOLIVAR",309,299,292,285,281,284,278,284,304,314,325,334,332,336,345,346,341,339,382,386,382,368,355,329
"CAUCANAR",128,121,121,122,134,174,215,212,214,220,227,233,212,201,205,211,219,232,305,321,286,242,189,149
"CERROMAT",296,289,292,292,298,304,299,294,301,306,307,313,307,308,313,315,314,317,360,368,359,334,323,310
"CHIVOR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CORDOSUC",199,192,187,183,183,193,183,176,188,194,202,210,201,203,215,220,216,210,260,272,263,253,232,212
"CQR",244,229,224,224,233,276,309,319,336,352,371,383,366,362,362,363,362,374,453,481,453,391,331,278
"ECUADOR138",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ECUADOR220",0,0,0,0,0,0,0,0,0,0,0,43,0,27,47,21,0,0,60,0,89,0,0,0
"GCM",392,379,369,363,361,365,347,342,363,373,382,394,386,397,414,415,403,396,477,486,492,472,446,417
"HUILACAQ",93,89,86,83,84,94,103,112,122,132,140,147,139,138,147,148,146,145,189,193,180,153,125,104
"LAMIEL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MAGDAMED",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"META",136,131,129,127,127,137,136,144,160,169,175,179,174,173,176,176,177,174,199,201,196,179,160,143
"NORDESTE",607,589,578,570,582,635,639,680,738,769,795,895,854,866,896,897,892,899,1024,1031,983,902,819,657
"PAGUA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SANCARLO",66,67,68,68,71,74,70,71,71,72,72,71,69,69,72,71,71,74,84,82,81,71,71,68
"TOLIMA",130,127,124,124,125,134,139,146,154,164,172,178,173,177,181,180,179,178,220,228,214,193,165,144
"VALLECAU",566,546,528,528,539,594,632,681,753,803,851,887,856,851,866,868,859,838,951,969,935,830,737,635
"Total",5407,5202,5101,5077,5302,6022,6285,6526,6986,7282,7550,7863,7573,7579,7735,7721,7638,7587,8933,8953,8744,7686,6818,5928
