1
ISAGEN S.A. E.S.P.,34,359,8241.98,ANTIOQUI,NORDESTE
ISAGEN S.A. E.S.P.,38,51,5274.7,PAGUA,NORDESTE
ENERGIA EMPRESARIAL DE LA COSTA S.A. E.S.P.,88,29,6605.89,ANTIOQUI,ATLANTIC
EMGESA S.A. E.S.P.,0,423,2930.64,ANTIOQUI,BOGOTA
EMGESA S.A. E.S.P.,2,22,2930.64,ANTIOQUI,BOGOTA
ENERGIA EMPRESARIAL DE LA COSTA S.A. E.S.P.,148,11,4179.17,LAMIEL,BOLIVAR
GENERADORA Y COMERCIALIZADORA DE ENERGIA DEL CARIBE S.A. E.S.P.,170,114,3138.87,SANCARLO,CORDOSUC
GENERADORA Y COMERCIALIZADORA DE ENERGIA DEL CARIBE S.A. E.S.P.,102,196,7448.55,ANTIOQUI,GCM
GENERADORA Y COMERCIALIZADORA DE ENERGIA DEL CARIBE S.A. E.S.P.,103,22,4951.37,TOLIMA,GCM
ISAGEN S.A. E.S.P.,36,300,13012.44,ANTIOQUI,NORDESTE
ISAGEN S.A. E.S.P.,39,129,13012.44,ANTIOQUI,NORDESTE
ISAGEN S.A. E.S.P.,292,1,5671.06,VALLECAU,CUATRICENTENARIO
PANAMA,74,82,4655.85,ANTIOQUI,PANAMA
PANAMA,75,260,4655.85,ANTIOQUI,PANAMA
ENERGIA EMPRESARIAL DE LA COSTA S.A. E.S.P.,88,256,6391.41,ANTIOQUI,ATLANTIC
ENERGIA EMPRESARIAL DE LA COSTA S.A. E.S.P.,139,1,6673.68,ANTIOQUI,BOLIVAR
ENERGIA EMPRESARIAL DE LA COSTA S.A. E.S.P.,149,175,4027.64,BOGOTA,BOLIVAR
GENERADORA Y COMERCIALIZADORA DE ENERGIA DEL CARIBE S.A. E.S.P.,159,163,4474.83,ANTIOQUI,CERROMAT
GENERADORA Y COMERCIALIZADORA DE ENERGIA DEL CARIBE S.A. E.S.P.,172,106,5291.88,ANTIOQUI,CORDOSUC
GENERADORA Y COMERCIALIZADORA DE ENERGIA DEL CARIBE S.A. E.S.P.,104,205,7219.62,ANTIOQUI,GCM
ISAGEN S.A. E.S.P.,35,294,10312.41,SANCARLO,NORDESTE
ISAGEN S.A. E.S.P.,40,138,10042.03,BOGOTA,NORDESTE
ENERGIA EMPRESARIAL DE LA COSTA S.A. E.S.P.,82,269,6865.65,SANCARLO,ATLANTIC
ENERGIA EMPRESARIAL DE LA COSTA S.A. E.S.P.,150,179,8529.03,VALLECAU,BOLIVAR
GENERADORA Y COMERCIALIZADORA DE ENERGIA DEL CARIBE S.A. E.S.P.,154,165,3734.38,SANCARLO,CERROMAT
GENERADORA Y COMERCIALIZADORA DE ENERGIA DEL CARIBE S.A. E.S.P.,170,104,5069.26,SANCARLO,CORDOSUC
GENERADORA Y COMERCIALIZADORA DE ENERGIA DEL CARIBE S.A. E.S.P.,97,96,8218.75,SANCARLO,GCM
GENERADORA Y COMERCIALIZADORA DE ENERGIA DEL CARIBE S.A. E.S.P.,105,109,11020.18,ANTIOQUI,GCM
ISAGEN S.A. E.S.P.,31,127,19954.37,ANTIOQUI,NORDESTE
ISAGEN S.A. E.S.P.,36,328,19954.37,ANTIOQUI,NORDESTE
ISAGEN S.A. E.S.P.,293,1,9032.25,BOGOTA,CUATRICENTENARIO
PANAMA,75,133,6535.81,ANTIOQUI,PANAMA
PANAMA,76,173,4890.8,HUILACAQ,PANAMA
ENERGIA EMPRESARIAL DE LA COSTA S.A. E.S.P.,89,199,13259.38,ANTIOQUI,ATLANTIC
ENERGIA EMPRESARIAL DE LA COSTA S.A. E.S.P.,149,189,8617.5,BOGOTA,BOLIVAR
GENERADORA Y COMERCIALIZADORA DE ENERGIA DEL CARIBE S.A. E.S.P.,169,109,10977.29,ANTIOQUI,CORDOSUC
GENERADORA Y COMERCIALIZADORA DE ENERGIA DEL CARIBE S.A. E.S.P.,99,213,11805.86,VALLECAU,GCM
ISAGEN S.A. E.S.P.,34,104,26328.15,ANTIOQUI,NORDESTE
ISAGEN S.A. E.S.P.,38,384,21100.42,PAGUA,NORDESTE
ELECTRIFICADORA DE SANTANDER S.A.,278,4,26328.15,ANTIOQUI,COROZO
ISAGEN S.A. E.S.P.,294,1,14978.33,ANTIOQUI,CUATRICENTENARIO
PANAMA,69,328,9281.48,ANTIOQUI,PANAMA
PANAMA,74,57,9281.48,ANTIOQUI,PANAMA
ENERGIA EMPRESARIAL DE LA COSTA S.A. E.S.P.,85,46,8409.78,PAGUA,ATLANTIC
ENERGIA EMPRESARIAL DE LA COSTA S.A. E.S.P.,91,260,14964.46,ANTIOQUI,ATLANTIC
ENERGIA EMPRESARIAL DE LA COSTA S.A. E.S.P.,139,33,15615.24,ANTIOQUI,BOLIVAR
ENERGIA EMPRESARIAL DE LA COSTA S.A. E.S.P.,144,162,15615.24,ANTIOQUI,BOLIVAR
GENERADORA Y COMERCIALIZADORA DE ENERGIA DEL CARIBE S.A. E.S.P.,168,111,8503.57,VALLECAU,CORDOSUC
GENERADORA Y COMERCIALIZADORA DE ENERGIA DEL CARIBE S.A. E.S.P.,104,209,16873.94,ANTIOQUI,GCM
GENERADORA Y COMERCIALIZADORA DE ENERGIA DEL CARIBE S.A. E.S.P.,105,12,16873.94,ANTIOQUI,GCM
ISAGEN S.A. E.S.P.,38,311,22927,PAGUA,NORDESTE
ISAGEN S.A. E.S.P.,41,196,29481.68,ANTIOQUI,NORDESTE
ELECTRIFICADORA DE SANTANDER S.A.,278,5,29481.68,ANTIOQUI,COROZO
ISAGEN S.A. E.S.P.,290,2,16873.94,ANTIOQUI,CUATRICENTENARIO
PANAMA,72,66,10545.69,ANTIOQUI,PANAMA
ENERGIA EMPRESARIAL DE LA COSTA S.A. E.S.P.,88,97,16862.66,ANTIOQUI,ATLANTIC
EMGESA S.A. E.S.P.,0,423,9276.02,ANTIOQUI,BOGOTA
EMGESA S.A. E.S.P.,7,129,9276.02,ANTIOQUI,BOGOTA
EMGESA S.A. E.S.P.,9,194,9276.02,ANTIOQUI,BOGOTA
GENERADORA Y COMERCIALIZADORA DE ENERGIA DEL CARIBE S.A. E.S.P.,173,38,14184.9,ANTIOQUI,CORDOSUC
GENERADORA Y COMERCIALIZADORA DE ENERGIA DEL CARIBE S.A. E.S.P.,174,77,14184.9,ANTIOQUI,CORDOSUC
GENERADORA Y COMERCIALIZADORA DE ENERGIA DEL CARIBE S.A. E.S.P.,106,230,18879.65,ANTIOQUI,GCM
ISAGEN S.A. E.S.P.,34,359,32369.87,ANTIOQUI,NORDESTE
ISAGEN S.A. E.S.P.,42,166,32369.87,ANTIOQUI,NORDESTE
ISAGEN S.A. E.S.P.,272,42,6537.77,ANTIOQUI,SANCARLO
ELECTRIFICADORA DE SANTANDER S.A.,279,6,24574.84,TOLIMA,COROZO
ISAGEN S.A. E.S.P.,291,6,9603.62,BOGOTA,CUATRICENTENARIO
ENERGIA EMPRESARIAL DE LA COSTA S.A. E.S.P.,88,173,29350.68,ANTIOQUI,ATLANTIC
ENERGIA EMPRESARIAL DE LA COSTA S.A. E.S.P.,93,146,20919.09,VALLECAU,ATLANTIC
EMGESA S.A. E.S.P.,0,423,16259.06,ANTIOQUI,BOGOTA
EMGESA S.A. E.S.P.,2,359,16259.06,ANTIOQUI,BOGOTA
EMGESA S.A. E.S.P.,4,196,16259.06,ANTIOQUI,BOGOTA
EMGESA S.A. E.S.P.,7,129,16259.06,ANTIOQUI,BOGOTA
GENERADORA Y COMERCIALIZADORA DE ENERGIA DEL CARIBE S.A. E.S.P.,100,179,14345.97,CERROMAT,GCM
ISAGEN S.A. E.S.P.,31,260,34445.58,ANTIOQUI,NORDESTE
ISAGEN S.A. E.S.P.,42,259,34445.58,ANTIOQUI,NORDESTE
ISAGEN S.A. E.S.P.,287,9,17122.17,HUILACAQ,CUATRICENTENARIO
ENERGIA EMPRESARIAL DE LA COSTA S.A. E.S.P.,82,275,21263.44,SANCARLO,ATLANTIC
ENERGIA EMPRESARIAL DE LA COSTA S.A. E.S.P.,84,35,28771.39,ANTIOQUI,ATLANTIC
ENERGIA EMPRESARIAL DE LA COSTA S.A. E.S.P.,141,202,27635.51,ANTIOQUI,BOLIVAR
GENERADORA Y COMERCIALIZADORA DE ENERGIA DEL CARIBE S.A. E.S.P.,173,116,33196.04,ANTIOQUI,CORDOSUC
GENERADORA Y COMERCIALIZADORA DE ENERGIA DEL CARIBE S.A. E.S.P.,99,121,18807.8,VALLECAU,GCM
ISAGEN S.A. E.S.P.,35,520,25051.69,SANCARLO,NORDESTE
ELECTRIFICADORA DE SANTANDER S.A.,281,12,20447.48,BOGOTA,COROZO
ENERGIA EMPRESARIAL DE LA COSTA S.A. E.S.P.,86,109,29768.12,ANTIOQUI,ATLANTIC
ENERGIA EMPRESARIAL DE LA COSTA S.A. E.S.P.,93,204,24332.89,VALLECAU,ATLANTIC
EMGESA S.A. E.S.P.,0,423,9466.35,ANTIOQUI,BOGOTA
ENERGIA EMPRESARIAL DE LA COSTA S.A. E.S.P.,143,50,20681.29,TOLIMA,BOLIVAR
ENERGIA EMPRESARIAL DE LA COSTA S.A. E.S.P.,144,107,28632.94,ANTIOQUI,BOLIVAR
ENERGIA EMPRESARIAL DE LA COSTA S.A. E.S.P.,150,47,23197.71,VALLECAU,BOLIVAR
GENERADORA Y COMERCIALIZADORA DE ENERGIA DEL CARIBE S.A. E.S.P.,178,51,25481.05,LAMIEL,CORDOSUC
GENERADORA Y COMERCIALIZADORA DE ENERGIA DEL CARIBE S.A. E.S.P.,99,26,21002.12,VALLECAU,GCM
GENERADORA Y COMERCIALIZADORA DE ENERGIA DEL CARIBE S.A. E.S.P.,100,217,15805.09,CERROMAT,GCM
ISAGEN S.A. E.S.P.,36,232,34734.88,ANTIOQUI,NORDESTE
ISAGEN S.A. E.S.P.,41,196,34734.88,ANTIOQUI,NORDESTE
ELECTRIFICADORA DE SANTANDER S.A.,282,12,28823.16,HUILACAQ,COROZO
ISAGEN S.A. E.S.P.,293,10,16971,BOGOTA,CUATRICENTENARIO
PANAMA,69,97,10632.26,ANTIOQUI,PANAMA
PANAMA,74,131,10632.26,ANTIOQUI,PANAMA
PANAMA,79,158,10632.26,ANTIOQUI,PANAMA
ENERGIA EMPRESARIAL DE LA COSTA S.A. E.S.P.,82,320,27807.14,SANCARLO,ATLANTIC
EMGESA S.A. E.S.P.,0,423,13132.42,ANTIOQUI,BOGOTA
EMGESA S.A. E.S.P.,6,109,13132.42,ANTIOQUI,BOGOTA
EMGESA S.A. E.S.P.,7,129,13132.42,ANTIOQUI,BOGOTA
ENERGIA EMPRESARIAL DE LA COSTA S.A. E.S.P.,144,150,34769.52,ANTIOQUI,BOLIVAR
ENERGIA EMPRESARIAL DE LA COSTA S.A. E.S.P.,150,57,27425.62,VALLECAU,BOLIVAR
GENERADORA Y COMERCIALIZADORA DE ENERGIA DEL CARIBE S.A. E.S.P.,169,10,42860.42,ANTIOQUI,CORDOSUC
GENERADORA Y COMERCIALIZADORA DE ENERGIA DEL CARIBE S.A. E.S.P.,179,88,34245.27,SANCARLO,CORDOSUC
GENERADORA Y COMERCIALIZADORA DE ENERGIA DEL CARIBE S.A. E.S.P.,110,250,31572.85,ANTIOQUI,GCM
ELECTRIFICADORA DEL META S.A. E.S.P.,258,42,13132.42,ANTIOQUI,META
ISAGEN S.A. E.S.P.,37,50,28550.69,TOLIMA,NORDESTE
ISAGEN S.A. E.S.P.,42,216,39508.4,ANTIOQUI,NORDESTE
ISAGEN S.A. E.S.P.,45,269,31480.22,HUILACAQ,NORDESTE
ELECTRIFICADORA DE SANTANDER S.A.,283,12,39508.4,ANTIOQUI,COROZO
ISAGEN S.A. E.S.P.,296,10,31572.85,ANTIOQUI,CUATRICENTENARIO
EMGESA S.A. E.S.P.,0,423,9931.65,ANTIOQUI,BOGOTA
EMGESA S.A. E.S.P.,2,202,9931.65,ANTIOQUI,BOGOTA
EMGESA S.A. E.S.P.,7,129,9931.65,ANTIOQUI,BOGOTA
EMGESA S.A. E.S.P.,9,328,9931.65,ANTIOQUI,BOGOTA
ENERGIA EMPRESARIAL DE LA COSTA S.A. E.S.P.,150,206,28975.01,VALLECAU,BOLIVAR
GENERADORA Y COMERCIALIZADORA DE ENERGIA DEL CARIBE S.A. E.S.P.,180,122,38030.55,HUILACAQ,CORDOSUC
GENERADORA Y COMERCIALIZADORA DE ENERGIA DEL CARIBE S.A. E.S.P.,97,208,23885.2,SANCARLO,GCM
GENERADORA Y COMERCIALIZADORA DE ENERGIA DEL CARIBE S.A. E.S.P.,111,41,20994.06,BOGOTA,GCM
ISAGEN S.A. E.S.P.,31,260,37704.83,ANTIOQUI,NORDESTE
ISAGEN S.A. E.S.P.,34,157,37704.83,ANTIOQUI,NORDESTE
ISAGEN S.A. E.S.P.,41,96,37704.83,ANTIOQUI,NORDESTE
ISAGEN S.A. E.S.P.,45,3,31482.65,HUILACAQ,NORDESTE
ELECTRIFICADORA DE SANTANDER S.A.,284,12,28563.54,LAMIEL,COROZO
ENERGIA EMPRESARIAL DE LA COSTA S.A. E.S.P.,144,204,33388.07,ANTIOQUI,BOLIVAR
GENERADORA Y COMERCIALIZADORA DE ENERGIA DEL CARIBE S.A. E.S.P.,181,50,35599.78,TOLIMA,CORDOSUC
GENERADORA Y COMERCIALIZADORA DE ENERGIA DEL CARIBE S.A. E.S.P.,182,70,37354.81,HUILACAQ,CORDOSUC
GENERADORA Y COMERCIALIZADORA DE ENERGIA DEL CARIBE S.A. E.S.P.,97,179,23438.81,SANCARLO,GCM
GENERADORA Y COMERCIALIZADORA DE ENERGIA DEL CARIBE S.A. E.S.P.,102,14,29703.53,ANTIOQUI,GCM
GENERADORA Y COMERCIALIZADORA DE ENERGIA DEL CARIBE S.A. E.S.P.,105,53,29703.53,ANTIOQUI,GCM
ISAGEN S.A. E.S.P.,31,260,36286.48,ANTIOQUI,NORDESTE
ISAGEN S.A. E.S.P.,32,217,26600.01,CERROMAT,NORDESTE
ISAGEN S.A. E.S.P.,46,57,36286.48,ANTIOQUI,NORDESTE
ELECTRIFICADORA DE SANTANDER S.A.,281,12,27869.02,BOGOTA,COROZO
ISAGEN S.A. E.S.P.,291,10,21286.06,BOGOTA,CUATRICENTENARIO
PANAMA,79,269,9686.47,ANTIOQUI,PANAMA
ENERGIA EMPRESARIAL DE LA COSTA S.A. E.S.P.,88,314,37282.67,ANTIOQUI,ATLANTIC
ENERGIA EMPRESARIAL DE LA COSTA S.A. E.S.P.,142,205,35321.36,ANTIOQUI,BOLIVAR
GENERADORA Y COMERCIALIZADORA DE ENERGIA DEL CARIBE S.A. E.S.P.,164,132,10053.86,ANTIOQUI,CERROMAT
GENERADORA Y COMERCIALIZADORA DE ENERGIA DEL CARIBE S.A. E.S.P.,169,55,44922.67,ANTIOQUI,CORDOSUC
GENERADORA Y COMERCIALIZADORA DE ENERGIA DEL CARIBE S.A. E.S.P.,183,66,38151.86,BOGOTA,CORDOSUC
GENERADORA Y COMERCIALIZADORA DE ENERGIA DEL CARIBE S.A. E.S.P.,113,15,31527.93,ANTIOQUI,GCM
GENERADORA Y COMERCIALIZADORA DE ENERGIA DEL CARIBE S.A. E.S.P.,115,170,26984.67,HUILACAQ,GCM
ISAGEN S.A. E.S.P.,41,196,39281.97,ANTIOQUI,NORDESTE
ELECTRIFICADORA DE SANTANDER S.A.,285,14,33460.93,TOLIMA,COROZO
ISAGEN S.A. E.S.P.,288,12,21474.07,CERROMAT,CUATRICENTENARIO
PANAMA,79,384,10053.86,ANTIOQUI,PANAMA
ENERGIA EMPRESARIAL DE LA COSTA S.A. E.S.P.,82,157,63298.16,SANCARLO,ATLANTIC
EMGESA S.A. E.S.P.,0,423,47682.27,ANTIOQUI,BOGOTA
EMGESA S.A. E.S.P.,4,196,47682.27,ANTIOQUI,BOGOTA
EMGESA S.A. E.S.P.,7,75,47682.27,ANTIOQUI,BOGOTA
EMGESA S.A. E.S.P.,9,328,47682.27,ANTIOQUI,BOGOTA
ENERGIA EMPRESARIAL DE LA COSTA S.A. E.S.P.,144,233,74993.8,ANTIOQUI,BOLIVAR
GENERADORA Y COMERCIALIZADORA DE ENERGIA DEL CARIBE S.A. E.S.P.,184,154,103441.83,ANTIOQUI,CORDOSUC
GENERADORA Y COMERCIALIZADORA DE ENERGIA DEL CARIBE S.A. E.S.P.,106,276,63754.13,ANTIOQUI,GCM
ELECTRIFICADORA DEL META S.A. E.S.P.,264,50,47682.27,ANTIOQUI,META
ISAGEN S.A. E.S.P.,35,638,46089.88,SANCARLO,NORDESTE
ENERGIA EMPRESARIAL DE LA COSTA S.A. E.S.P.,94,50,40684.06,TOLIMA,ATLANTIC
EMGESA S.A. E.S.P.,0,423,47930.29,ANTIOQUI,BOGOTA
EMGESA S.A. E.S.P.,4,196,47930.29,ANTIOQUI,BOGOTA
EMGESA S.A. E.S.P.,7,129,47930.29,ANTIOQUI,BOGOTA
ENERGIA EMPRESARIAL DE LA COSTA S.A. E.S.P.,140,239,54820.22,SANCARLO,BOLIVAR
GENERADORA Y COMERCIALIZADORA DE ENERGIA DEL CARIBE S.A. E.S.P.,185,132,77111.39,VALLECAU,CORDOSUC
GENERADORA Y COMERCIALIZADORA DE ENERGIA DEL CARIBE S.A. E.S.P.,186,32,51942.6,BOGOTA,CORDOSUC
GENERADORA Y COMERCIALIZADORA DE ENERGIA DEL CARIBE S.A. E.S.P.,116,269,37829.49,HUILACAQ,GCM
ELECTRIFICADORA DEL META S.A. E.S.P.,258,20,47930.29,ANTIOQUI,META
ISAGEN S.A. E.S.P.,34,8,65700.41,ANTIOQUI,NORDESTE
ISAGEN S.A. E.S.P.,42,633,65700.41,ANTIOQUI,NORDESTE
ELECTRIFICADORA DE SANTANDER S.A.,278,14,65700.41,ANTIOQUI,COROZO
ENERGIA EMPRESARIAL DE LA COSTA S.A. E.S.P.,84,349,83265.39,ANTIOQUI,ATLANTIC
EMGESA S.A. E.S.P.,0,423,40396.28,ANTIOQUI,BOGOTA
EMGESA S.A. E.S.P.,7,129,40396.28,ANTIOQUI,BOGOTA
ENERGIA EMPRESARIAL DE LA COSTA S.A. E.S.P.,141,60,76441.94,ANTIOQUI,BOLIVAR
ENERGIA EMPRESARIAL DE LA COSTA S.A. E.S.P.,144,137,76441.94,ANTIOQUI,BOLIVAR
ENERGIA EMPRESARIAL DE LA COSTA S.A. E.S.P.,152,41,36045.67,BOGOTA,BOLIVAR
GENERADORA Y COMERCIALIZADORA DE ENERGIA DEL CARIBE S.A. E.S.P.,175,33,51427.69,NORDESTE,CORDOSUC
GENERADORA Y COMERCIALIZADORA DE ENERGIA DEL CARIBE S.A. E.S.P.,176,20,51427.69,NORDESTE,CORDOSUC
GENERADORA Y COMERCIALIZADORA DE ENERGIA DEL CARIBE S.A. E.S.P.,186,41,69448.82,BOGOTA,CORDOSUC
GENERADORA Y COMERCIALIZADORA DE ENERGIA DEL CARIBE S.A. E.S.P.,187,45,51427.69,NORDESTE,CORDOSUC
GENERADORA Y COMERCIALIZADORA DE ENERGIA DEL CARIBE S.A. E.S.P.,188,22,69448.82,BOGOTA,CORDOSUC
ELECTRIFICADORA DEL META S.A. E.S.P.,258,97,40396.28,ANTIOQUI,META
ISAGEN S.A. E.S.P.,35,90,42905.24,SANCARLO,NORDESTE
ISAGEN S.A. E.S.P.,36,269,58417.41,ANTIOQUI,NORDESTE
ISAGEN S.A. E.S.P.,41,151,58417.41,ANTIOQUI,NORDESTE
ISAGEN S.A. E.S.P.,46,109,58417.41,ANTIOQUI,NORDESTE
ENERGIA EMPRESARIAL DE LA COSTA S.A. E.S.P.,85,118,70253.64,PAGUA,ATLANTIC
ENERGIA EMPRESARIAL DE LA COSTA S.A. E.S.P.,92,217,74543.5,CERROMAT,ATLANTIC
ENERGIA EMPRESARIAL DE LA COSTA S.A. E.S.P.,96,6,73842.81,HUILACAQ,ATLANTIC
ENERGIA EMPRESARIAL DE LA COSTA S.A. E.S.P.,146,17,65711.21,HUILACAQ,BOLIVAR
ENERGIA EMPRESARIAL DE LA COSTA S.A. E.S.P.,151,119,26849.23,NORDESTE,BOLIVAR
ENERGIA EMPRESARIAL DE LA COSTA S.A. E.S.P.,153,96,26849.23,NORDESTE,BOLIVAR
GENERADORA Y COMERCIALIZADORA DE ENERGIA DEL CARIBE S.A. E.S.P.,184,112,111641.31,ANTIOQUI,CORDOSUC
GENERADORA Y COMERCIALIZADORA DE ENERGIA DEL CARIBE S.A. E.S.P.,189,41,101929.09,BOGOTA,CORDOSUC
GENERADORA Y COMERCIALIZADORA DE ENERGIA DEL CARIBE S.A. E.S.P.,101,298,46394.48,BOGOTA,GCM
ISAGEN S.A. E.S.P.,35,233,37966.46,SANCARLO,NORDESTE
ISAGEN S.A. E.S.P.,36,328,44985.03,ANTIOQUI,NORDESTE
ISAGEN S.A. E.S.P.,40,1,35272.81,BOGOTA,NORDESTE
ISAGEN S.A. E.S.P.,298,12,47159.24,LAMIEL,CUATRICENTENARIO
ENERGIA EMPRESARIAL DE LA COSTA S.A. E.S.P.,82,127,73474.53,SANCARLO,ATLANTIC
ENERGIA EMPRESARIAL DE LA COSTA S.A. E.S.P.,87,198,33846.3,NORDESTE,ATLANTIC
ENERGIA EMPRESARIAL DE LA COSTA S.A. E.S.P.,144,223,68116.62,ANTIOQUI,BOLIVAR
GENERADORA Y COMERCIALIZADORA DE ENERGIA DEL CARIBE S.A. E.S.P.,172,140,106957.02,ANTIOQUI,CORDOSUC
GENERADORA Y COMERCIALIZADORA DE ENERGIA DEL CARIBE S.A. E.S.P.,107,283,10566.52,NORDESTE,GCM
ISAGEN S.A. E.S.P.,32,217,39139.67,CERROMAT,NORDESTE
ISAGEN S.A. E.S.P.,45,22,40244.81,HUILACAQ,NORDESTE
ISAGEN S.A. E.S.P.,48,254,39517.18,LAMIEL,NORDESTE
ELECTRIFICADORA DE SANTANDER S.A.,283,15,42204.46,ANTIOQUI,COROZO
ISAGEN S.A. E.S.P.,287,12,50811.34,HUILACAQ,CUATRICENTENARIO
ENERGIA EMPRESARIAL DE LA COSTA S.A. E.S.P.,82,302,11512.07,SANCARLO,ATLANTIC
ENERGIA EMPRESARIAL DE LA COSTA S.A. E.S.P.,139,109,14571.11,ANTIOQUI,BOLIVAR
ENERGIA EMPRESARIAL DE LA COSTA S.A. E.S.P.,140,101,12112.89,SANCARLO,BOLIVAR
GENERADORA Y COMERCIALIZADORA DE ENERGIA DEL CARIBE S.A. E.S.P.,169,127,11629.9,ANTIOQUI,CORDOSUC
GENERADORA Y COMERCIALIZADORA DE ENERGIA DEL CARIBE S.A. E.S.P.,97,255,13274.95,SANCARLO,GCM
ISAGEN S.A. E.S.P.,39,129,28356.17,ANTIOQUI,NORDESTE
ISAGEN S.A. E.S.P.,41,196,28356.17,ANTIOQUI,NORDESTE
ISAGEN S.A. E.S.P.,45,122,25652.3,HUILACAQ,NORDESTE
ELECTRIFICADORA DE SANTANDER S.A.,278,1,28356.17,ANTIOQUI,COROZO
ISAGEN S.A. E.S.P.,294,1,15733.16,ANTIOQUI,CUATRICENTENARIO
PANAMA,73,187,6586.4,VALLECAU,PANAMA
PANAMA,76,148,6315.54,HUILACAQ,PANAMA
3
ENERGIA EMPRESARIAL DE LA COSTA S.A. E.S.P.,82,283,6646.97,SANCARLO,ATLANTIC
ENERGIA EMPRESARIAL DE LA COSTA S.A. E.S.P.,139,109,7938.92,ANTIOQUI,BOLIVAR
ENERGIA EMPRESARIAL DE LA COSTA S.A. E.S.P.,140,90,7054.23,SANCARLO,BOLIVAR
GENERADORA Y COMERCIALIZADORA DE ENERGIA DEL CARIBE S.A. E.S.P.,154,29,3881.66,SANCARLO,CERROMAT
GENERADORA Y COMERCIALIZADORA DE ENERGIA DEL CARIBE S.A. E.S.P.,168,119,4511.29,VALLECAU,CORDOSUC
GENERADORA Y COMERCIALIZADORA DE ENERGIA DEL CARIBE S.A. E.S.P.,97,240,7841.93,SANCARLO,GCM
ISAGEN S.A. E.S.P.,31,260,16616.64,ANTIOQUI,NORDESTE
ISAGEN S.A. E.S.P.,32,165,11850.29,CERROMAT,NORDESTE
ISAGEN S.A. E.S.P.,287,1,7070.13,HUILACAQ,CUATRICENTENARIO
PANAMA,67,129,4766.35,ANTIOQUI,PANAMA
PANAMA,69,4,4766.35,ANTIOQUI,PANAMA
ENERGIA EMPRESARIAL DE LA COSTA S.A. E.S.P.,83,196,6976.77,ANTIOQUI,ATLANTIC
ENERGIA EMPRESARIAL DE LA COSTA S.A. E.S.P.,84,78,6976.77,ANTIOQUI,ATLANTIC
ENERGIA EMPRESARIAL DE LA COSTA S.A. E.S.P.,141,193,7382.57,ANTIOQUI,BOLIVAR
GENERADORA Y COMERCIALIZADORA DE ENERGIA DEL CARIBE S.A. E.S.P.,156,136,4221.4,ANTIOQUI,CERROMAT
GENERADORA Y COMERCIALIZADORA DE ENERGIA DEL CARIBE S.A. E.S.P.,169,115,5396.04,ANTIOQUI,CORDOSUC
GENERADORA Y COMERCIALIZADORA DE ENERGIA DEL CARIBE S.A. E.S.P.,98,124,5766.84,PAGUA,GCM
GENERADORA Y COMERCIALIZADORA DE ENERGIA DEL CARIBE S.A. E.S.P.,99,108,7210.2,VALLECAU,GCM
ISAGEN S.A. E.S.P.,34,359,16029.12,ANTIOQUI,NORDESTE
ISAGEN S.A. E.S.P.,35,36,15637.39,SANCARLO,NORDESTE
ENERGIA EMPRESARIAL DE LA COSTA S.A. E.S.P.,82,266,5794.35,SANCARLO,ATLANTIC
ENERGIA EMPRESARIAL DE LA COSTA S.A. E.S.P.,142,58,6619.57,ANTIOQUI,BOLIVAR
ENERGIA EMPRESARIAL DE LA COSTA S.A. E.S.P.,143,50,4507.94,TOLIMA,BOLIVAR
ENERGIA EMPRESARIAL DE LA COSTA S.A. E.S.P.,144,81,6619.57,ANTIOQUI,BOLIVAR
GENERADORA Y COMERCIALIZADORA DE ENERGIA DEL CARIBE S.A. E.S.P.,170,112,4398.24,SANCARLO,CORDOSUC
GENERADORA Y COMERCIALIZADORA DE ENERGIA DEL CARIBE S.A. E.S.P.,99,48,6219.53,VALLECAU,GCM
GENERADORA Y COMERCIALIZADORA DE ENERGIA DEL CARIBE S.A. E.S.P.,100,170,3485.15,CERROMAT,GCM
GENERADORA Y COMERCIALIZADORA DE ENERGIA DEL CARIBE S.A. E.S.P.,101,9,4589.44,BOGOTA,GCM
ISAGEN S.A. E.S.P.,32,48,10428.6,CERROMAT,NORDESTE
ISAGEN S.A. E.S.P.,34,359,14256.22,ANTIOQUI,NORDESTE
ISAGEN S.A. E.S.P.,289,1,6845.95,SANCARLO,CUATRICENTENARIO
PANAMA,72,109,3827.62,ANTIOQUI,PANAMA
ENERGIA EMPRESARIAL DE LA COSTA S.A. E.S.P.,142,126,6216.52,ANTIOQUI,BOLIVAR
ENERGIA EMPRESARIAL DE LA COSTA S.A. E.S.P.,145,60,6216.52,ANTIOQUI,BOLIVAR
GENERADORA Y COMERCIALIZADORA DE ENERGIA DEL CARIBE S.A. E.S.P.,170,110,4140.07,SANCARLO,CORDOSUC
GENERADORA Y COMERCIALIZADORA DE ENERGIA DEL CARIBE S.A. E.S.P.,97,99,6385.65,SANCARLO,GCM
GENERADORA Y COMERCIALIZADORA DE ENERGIA DEL CARIBE S.A. E.S.P.,98,124,4130.81,PAGUA,GCM
ISAGEN S.A. E.S.P.,34,25,13222.53,ANTIOQUI,NORDESTE
ISAGEN S.A. E.S.P.,36,328,13222.53,ANTIOQUI,NORDESTE
ISAGEN S.A. E.S.P.,37,50,11112.17,TOLIMA,NORDESTE
ISAGEN S.A. E.S.P.,290,1,6852.47,ANTIOQUI,CUATRICENTENARIO
PANAMA,72,109,3655.13,ANTIOQUI,PANAMA
