

35520322.07,39180260.98,50839377.19,2811155.66,0,0,0,0,0,0,6798514.37,10122507.24,0,0,0,13370962.18,9172914.06,71790344.96,84674624.03,55009019.93,66013150.84,52292663.5,72419041.2,33168949.21
0,0,0,0,0,0,12136977.24,0,11507456.16,13633137.42,18026807.09,18907835.25,19037734.86,12345112.33,19320755.35,17346694.72,19141189.38,17946368.35,19063922.42,13147361.8,19910420.94,64411049.56,28497255.29,27653751.64
22332558.92,0,0,0,0,18766550.59,0,24216661.11,63018462.28,59690730.73,78233807.31,93991052.33,85350287.26,58266752.9,90431367.82,88697930,93745559.19,95218116.47,39946137.89,14690047.67,68977814.5,92895280.29,86736569.65,58378051.86
20000643.82,15562894.57,19072978.26,15260942.5,20797538.48,22476432.18,23298480.4,55142407.94,46516825.02,39671801.44,52457177.67,55020929,55398930.86,35489389.82,56222507.45,50478082.01,55687227.77,52223104.62,66586695.53,36004818.75,30583725.74,49747797.26,89462235.55,30142018.06
19066955.76,12200285.52,17643658.36,14775435.39,15851196.09,15675054.93,22114159.39,14017456.05,22833065.86,7466555.36,10844933.88,16264298.12,18453285.13,20074293.83,13571912.47,21914664.17,15067802.41,25877804.09,106309212.1,72655147.54,69790715.37,87476806.52,42542635.31,8307991.38
14156113.99,13720944.6,8416987.78,0,7781092.32,14571881.84,3443890.07,9214259.57,746037.48,744802.84,984836.92,1032969.08,1040065.73,664454.17,1055527.64,947681.16,1045717.63,980442.41,37876897.99,28096985.39,29977637.85,45780192.22,7049822.14,5587600.02
13081083.07,10366136.84,16716679.25,14642156.4,15522049.74,14702054.63,16468029.73,11792173.5,21632080.05,7727769.83,9966237.7,13199116.5,16337758.81,18442813.98,8972106.79,18760329.73,11146571.42,21470797.79,74847968.16,54750659.22,78804502.47,18323208.14,20878003.29,7000216.68
29527417.54,32569860.24,15035852.44,0,0,0,0,0,0,2617125.79,4285471.13,4738505.2,0,0,3972682.05,8428440.28,5782183.61,0,73078408.36,55986685.08,61701031.19,83441931.87,49530470.28,15309011.65
28404545.23,0,0,0,0,0,0,0,17963180.62,12456775.8,16175281.92,19585355.32,21749527.35,19360409.04,15817963.01,21976158.11,18728207.27,26064275.43,93895604.92,68549218.7,80129694.23,99849205.07,55251869.72,16255255.34
693967.2,643866.72,0,0,0,0,60623.23,5021720.7,0,0,0,0,0,0,0,0,0,0,49528801.4,36679751.55,24703340.77,48867079.78,13392455.59,2964910.15
7497974.92,6922253.67,10062094.26,7318581,9240134.18,2706364.93,3284975.6,7024119.89,5735744,5878589.43,6989231.3,8586154.28,10750264.81,13627733.06,9377137.91,15141331.67,6612445.27,89453356.08,128174512.6,87588006.89,100260091.34,101807459.6,83537447.45,2652255.32
9860470.03,13176266.58,19052887.47,17081290.7,8953211.84,9746422.09,11830170.6,80367367.18,100850311.67,65879427.62,111688799.3,125977533.16,113144840.51,102036856.8,121369410.99,133549117.75,125456903.42,188213887.63,147220355.99,96504830.84,112572081.24,165547024.75,181077381.53,58138915.33
3463258.25,0,0,0,0,5376120.73,4141999.92,9456477.22,6901681.15,5276144.96,0,0,0,0,0,0,7403151.36,89193412.49,79149953.72,54822157.94,54522328.09,110868977.16,100646239.26,6056192.27
21994119.76,19135403.59,18794413.98,6519151.04,7125722.11,27187994.57,18868211.02,34369567.25,36221550.53,22728943.97,72448496.53,82746343.37,88056868.71,31556930.19,35540908.71,40156373.66,36556936.6,88724322.55,119359045.98,84157018.76,97315635.63,129858399.15,87270399.34,21914431.15
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68242245.17,56097181.43,65911375.43,0,0,0
0,0,0,0,0,0,0,4642840.51,35536321.68,35477511.69,57498234.53,61211128.68,62236948.59,41380739.83,61952238.02,57573815.39,61695040.96,60207072.45,55075027.66,37831040.21,76806564.69,94387363.37,108791599.82,2526447.36
12153581.58,11767726.16,2325253.23,2000522.44,15921211.09,16542263.4,14827045.84,27296557.85,13828053.49,4146530.61,12926476.45,38783309.64,22409899.05,23043743.98,30146878.68,48678380.71,33408022.5,30020740.51,86924807.75,53674430.16,75315185.19,107945447.25,103307831.33,13115666.78
30143856.36,33718299.9,25136542.11,21626124.75,45706733.56,46793221.7,31731222.3,3079435.67,0,0,0,0,0,0,0,0,0,0,25774093.49,21187081.33,24893758.24,27934949.89,49399169.17,34784902.75
0,0,0,0,0,0,0,0,0,5214.82,701750.68,1019518.87,1216585.35,1233886.68,854747.25,1380166.5,946839.02,1629761.61,76932225.16,51994200.64,69043983.84,81931180.73,0,0
4510596.3,5045460.57,2051219.79,1764758.85,6839357.94,7001935.32,5394599,41909434.73,102972328.39,78573189.14,107973535.31,121808258.13,132149765.9,98178225.47,121359420.59,128161180.49,124408255.94,189311119.33,129464739.78,89141483.79,103086946.3,163772871.13,188750605.53,125924271.19
2539055,2387709.97,2854747.24,2492121.17,3229101.77,3365933.18,3040519.52,4465360.61,31102841.74,22427328.1,30822068.13,34777239.06,36658036.42,27353139.39,33920990.29,35748496.18,34469899.81,38728304.8,83357057.6,60058462.31,76491231.01,103762212.29,115058408.52,28969124.4
10161742.29,7690351.26,7704671.63,6628683.82,9546706,9773639.37,7530041.73,13351733.9,12994916.86,15839152.71,25334712.61,26572901.66,26755461.4,17349709.88,22447099.68,20153610.89,22238477.65,25221664.71,51485187.18,34948155.95,42716724.44,113956883.73,155567496.8,11726277.26
7682774.63,5188109.53,7502008.74,6725699.31,6975885.38,7593914.3,9217464.71,12543414.04,77543822.74,50482390.54,70300651.52,81327012.93,86975622.98,68096328.67,78094906.42,86524146.71,80047883.14,94921357.1,85566215.15,57644817.92,79029091.92,133382304.41,148576766.64,5878868.39
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26838448.11,63261368.83,39064885.52,56572818.67,96500869.3,102894526.59,0
3964418.84,961293.91,0,0,1303078.88,6154087.5,4333144.93,7683224.1,4633224.41,0,0,0,0,0,36324190.39,32612836.83,35967812.51,99123461.05,77463531.68,54548825.52,28568510.2,111485490.44,94657065.98,4574793.69
11259052.34,12162719.31,19811135.9,17761075.43,11427364.94,12116948.93,12300976.31,18819444.09,41082518.86,23307862.24,33215470.13,39866943.1,43512099.12,35570685.5,37419986.51,44465463.45,38846609.8,71787954.49,149068935.38,99439581.6,109761639.37,104431273.37,116912912.28,20271778.06
34048350.61,2557645.62,3698356.73,3315650,3438987.28,44491200.6,40777234.94,58849085.56,84823647.8,59012091.43,81538928.66,92886816.55,98565092.34,75489336.72,90057291.79,96771321.49,91818609.01,105360354.86,137058179.65,111225197.49,102238061.68,142784960.62,156686847.2,52191067.24
16494364.08,16970605.28,16726746.43,3014696.32,18013592.38,23495884.45,20745236.25,11548461.18,714276.6,713094.53,942909.7,988992.73,52308943.34,33239639.45,1003182.32,897049.08,990523.94,938702.27,60338078.95,36762424.63,68848246.36,119695913.72,46355793.74,9267745.01
0,53932.84,72290.67,0,0,42736.23,0,23376.57,0,0,0,0,0,0,0,0,0,0,53960552.71,31385557.7,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34254538.75,39083393,26991837.34,32636865.39,52924346.13,41138608.45,0
4017706,2591.6,3098.52,832.98,863.97,5326127.21,4811204.77,19692799.19,9593026.03,2876426.33,11401462.25,21194298.8,19883213.99,11314120.07,13887223.48,22423799.11,6379481.06,26479013.13,79709037.15,47303284.57,70553312.11,92198134.91,95498310.46,3317125.99
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29189040.98,24061859.73,28271478.71,7363112.44,0,0
