

44400402.58,48975326.23,63549221.48,3513944.57,0,0,0,0,0,0,8498142.96,12653134.05,0,0,0,16713702.73,11466142.57,89737931.21,105843280.04,68761274.91,82516438.55,65365829.38,90523801.5,41461186.51
0,0,0,0,0,0,15171221.56,0,14384320.2,17041421.77,22533508.87,23634794.07,23797168.58,15431390.42,24150944.19,21683368.4,23926486.73,22432960.44,23829903.02,16434202.25,24888026.18,80513811.95,35621569.12,34567189.55
27915698.65,0,0,0,0,23458188.24,0,30270826.39,78773077.85,74613413.41,97792259.13,117488815.41,106687859.07,72833441.13,113039209.78,110872412.5,117181948.99,119022645.58,49932672.37,18362559.58,86222268.13,116119100.37,108420712.06,72972564.82
25000804.77,19453618.22,23841222.82,19076178.13,25996923.1,28095540.23,29123100.51,68928009.93,58146031.27,49589751.8,65571472.08,68776161.24,69248663.58,44361737.27,70278134.31,63097602.51,69609034.71,65278880.78,83233369.41,45006023.43,38229657.17,62184746.58,111827794.44,37677522.57
23833694.7,15250356.89,22054572.96,18469294.23,19813995.11,19593818.66,27642699.24,17521820.06,28541332.32,9333194.2,13556167.35,20330372.65,23066606.42,25092867.29,16964890.59,27393330.21,18834753.01,32347255.11,132886515.12,90818934.42,87238394.21,109346008.15,53178294.13,10384989.22
17695142.49,17151180.75,10521234.73,0,9726365.39,18214852.3,4304862.59,11517824.46,932546.84,931003.55,1231046.15,1291211.35,1300082.16,830567.71,1319409.56,1184601.45,1307147.04,1225553.01,47346122.49,35121231.74,37472047.31,57225240.28,8812277.67,6984500.03
16351353.84,12957671.05,20895849.07,18302695.49,19402562.17,18377568.29,20585037.17,14740216.88,27040100.06,9659712.28,12457797.13,16498895.62,20422198.52,23053517.48,11215133.49,23450412.17,13933214.27,26838497.23,93559960.2,68438324.02,98505628.09,22904010.18,26097504.11,8750270.85
36909271.92,40712325.29,18794815.55,0,0,0,0,0,0,3271407.24,5356838.91,5923131.5,0,0,4965852.57,10535550.35,7227729.51,0,91348010.45,69983356.35,77126288.98,104302414.84,61913087.84,19136264.56
35505681.54,0,0,0,0,0,0,0,22453975.77,15570969.75,20219102.4,24481694.15,27186909.19,24200511.3,19772453.76,27470197.63,23410259.09,32580344.29,117369506.15,85686523.38,100162117.79,124811506.34,69064837.15,20319069.18
867459,804833.4,0,0,0,0,75779.04,6277150.87,0,0,0,0,0,0,0,0,0,0,61911001.76,45849689.44,30879175.97,61083849.72,16740569.48,3706137.69
9372468.64,8652817.09,12577617.83,9148226.25,11550167.73,3382956.16,4106219.51,8780149.86,7169679.99,7348236.79,8736539.13,10732692.85,13437831.02,17034666.32,11721422.39,18926664.59,8265556.59,111816695.1,160218140.74,109485008.61,125325114.17,127259324.49,104421809.31,3315319.15
12325587.54,16470333.23,23816109.34,21351613.37,11191514.8,12183027.61,14787713.24,100459208.98,126062889.59,82349284.53,139610999.12,157471916.45,141431050.64,127546071,151711763.74,166936397.19,156821129.28,235267359.54,184025444.99,120631038.55,140715101.55,206933780.94,226346726.91,72673644.16
4329072.81,0,0,0,0,6720150.91,5177499.89,11820596.53,8627101.44,6595181.2,0,0,0,0,0,0,9253939.2,111491765.61,98937442.15,68527697.42,68152910.12,138586221.45,125807799.07,7570240.34
27492649.69,23919254.48,23493017.47,8148938.8,8907152.64,33984993.21,23585263.78,42961959.07,45276938.16,28411179.97,90560620.66,103432929.21,110071085.89,39446162.74,44426135.89,50195467.07,45696170.75,110905403.19,149198807.48,105196273.45,121644544.54,162322998.93,109087999.18,27393038.94
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85302806.46,70121476.78,82389219.29,0,0,0
