1,ENERGIA EMPRESARIAL DE LA COSTA S.A. E.S.P.,82,9899.34,0,0,0,0,0,0,0,0,0,0,0,275,0,320,0,0,0,157,0,0,0,127,302,0,0,0,0,0,0,0,0,0,0,0,0,13489.21,0,12625.49,0,0,0,90548.66,0,0,0,79338.12,20326.87,SANCARLO,ATLANTIC
PANAMA,75,0,0,0,0,0,5404.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ANTIOQUI,PANAMA
GENERADORA Y COMERCIALIZADORA DE ENERGIA DEL CARIBE S.A. E.S.P.,172,0,0,0,0,0,0,5627.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113361.21,0,ANTIOQUI,CORDOSUC
GENERADORA Y COMERCIALIZADORA DE ENERGIA DEL CARIBE S.A. E.S.P.,104,0,0,0,0,0,0,7325.21,0,0,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18184.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ANTIOQUI,GCM
ISAGEN S.A. E.S.P.,40,0,0,0,0,0,0,6949.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46404.89,0,0,BOGOTA,NORDESTE
GENERADORA Y COMERCIALIZADORA DE ENERGIA DEL CARIBE S.A. E.S.P.,105,0,0,0,0,0,0,0,9358.39,0,12,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18184.08,0,0,0,0,0,0,20903.05,0,0,0,0,0,0,0,ANTIOQUI,GCM
ENERGIA EMPRESARIAL DE LA COSTA S.A. E.S.P.,89,0,0,0,0,0,0,0,0,15893.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ANTIOQUI,ATLANTIC
ISAGEN S.A. E.S.P.,38,0,0,0,0,0,0,0,0,21129.54,311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20787.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PAGUA,NORDESTE
ELECTRIFICADORA DE SANTANDER S.A.,278,0,0,0,0,0,0,0,0,31136.31,5,0,0,0,0,0,0,0,0,0,14,0,0,0,1,0,0,0,0,0,0,0,0,0,31178.39,0,0,0,0,0,0,0,0,0,68944.93,0,0,0,32192.45,ANTIOQUI,COROZO
ISAGEN S.A. E.S.P.,294,0,0,0,0,0,0,0,0,17898.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19527.91,ANTIOQUI,CUATRICENTENARIO
ENERGIA EMPRESARIAL DE LA COSTA S.A. E.S.P.,91,0,0,0,0,0,0,0,0,0,16216.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ANTIOQUI,ATLANTIC
GENERADORA Y COMERCIALIZADORA DE ENERGIA DEL CARIBE S.A. E.S.P.,168,0,0,0,0,0,0,0,0,0,8459.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALLECAU,CORDOSUC
ELECTRIFICADORA DEL META S.A. E.S.P.,258,0,0,0,0,0,0,0,0,0,10391.26,0,0,0,0,42,0,0,0,0,20,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12742.45,0,0,0,0,29688.91,23276.27,0,0,0,ANTIOQUI,META
ISAGEN S.A. E.S.P.,41,0,0,0,0,0,0,0,0,0,31178.39,0,0,0,196,0,96,0,196,0,0,151,0,0,196,0,0,0,0,0,0,0,0,0,0,0,0,0,34032.13,0,36963.14,0,42085.32,0,0,63296.51,0,0,32192.45,ANTIOQUI,NORDESTE
PANAMA,72,0,0,0,0,0,0,0,0,0,11661.8,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14594.81,0,0,0,0,0,0,0,0,0,0,0,0,ANTIOQUI,PANAMA
EMGESA S.A. E.S.P.,7,0,0,0,0,0,0,0,0,0,0,12026.94,129,0,0,129,129,0,0,0,129,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14050.54,0,0,12742.45,12612.77,0,0,0,29688.91,23276.27,0,0,0,ANTIOQUI,BOGOTA
EMGESA S.A. E.S.P.,9,0,0,0,0,0,0,0,0,0,0,12026.94,0,0,0,0,328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12612.77,0,0,0,0,0,0,0,0,ANTIOQUI,BOGOTA
GENERADORA Y COMERCIALIZADORA DE ENERGIA DEL CARIBE S.A. E.S.P.,173,0,0,0,0,0,0,0,0,0,0,15371.66,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15402.14,0,0,0,0,0,0,0,0,0,0,0,ANTIOQUI,CORDOSUC
GENERADORA Y COMERCIALIZADORA DE ENERGIA DEL CARIBE S.A. E.S.P.,174,0,0,0,0,0,0,0,0,0,0,15371.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ANTIOQUI,CORDOSUC
GENERADORA Y COMERCIALIZADORA DE ENERGIA DEL CARIBE S.A. E.S.P.,106,0,0,0,0,0,0,0,0,0,0,20601.48,0,0,0,0,0,0,0,276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77054.5,0,0,0,0,0,ANTIOQUI,GCM
ISAGEN S.A. E.S.P.,42,0,0,0,0,0,0,0,0,0,0,35436.97,259,0,0,216,0,0,0,0,633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37829.59,0,0,36842.96,0,0,0,0,68944.93,0,0,0,0,ANTIOQUI,NORDESTE
ELECTRIFICADORA DE SANTANDER S.A.,279,0,0,0,0,0,0,0,0,0,0,25686.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TOLIMA,COROZO
ISAGEN S.A. E.S.P.,291,0,0,0,0,0,0,0,0,0,0,8574.53,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46569.69,0,0,0,0,BOGOTA,CUATRICENTENARIO
ENERGIA EMPRESARIAL DE LA COSTA S.A. E.S.P.,93,0,0,0,0,0,0,0,0,0,0,0,12971.31,0,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12378.61,0,0,0,0,0,0,0,0,0,0,VALLECAU,ATLANTIC
GENERADORA Y COMERCIALIZADORA DE ENERGIA DEL CARIBE S.A. E.S.P.,163,0,0,0,0,0,0,0,0,0,0,0,0,13209.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ANTIOQUI,CERROMAT
ELECTRIFICADORA DE SANTANDER S.A.,281,0,0,0,0,0,0,0,0,0,0,0,0,23913.72,0,0,0,12,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23935.81,0,40233.21,0,0,0,0,0,BOGOTA,COROZO
ENERGIA EMPRESARIAL DE LA COSTA S.A. E.S.P.,143,0,0,0,0,0,0,0,0,0,0,0,0,0,9855.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TOLIMA,BOLIVAR
ENERGIA EMPRESARIAL DE LA COSTA S.A. E.S.P.,150,0,0,0,0,0,0,0,0,0,0,0,0,0,13116.5,57,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13598.23,13640.33,0,0,0,0,0,0,0,0,VALLECAU,BOLIVAR
GENERADORA Y COMERCIALIZADORA DE ENERGIA DEL CARIBE S.A. E.S.P.,100,0,0,0,0,0,0,0,0,0,0,0,0,0,7175.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CERROMAT,GCM
ELECTRIFICADORA DE SANTANDER S.A.,282,0,0,0,0,0,0,0,0,0,0,0,0,0,28221.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HUILACAQ,COROZO
ISAGEN S.A. E.S.P.,293,0,0,0,0,0,0,0,0,0,0,0,0,0,9321.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BOGOTA,CUATRICENTENARIO
PANAMA,79,0,0,0,0,0,0,0,0,0,0,0,0,0,12561.45,0,0,269,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13406.01,12540.35,0,0,0,0,0,0,ANTIOQUI,PANAMA
EMGESA S.A. E.S.P.,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12742.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ANTIOQUI,BOGOTA
